text,target,gt_stance,target_short,votes_FAVOR,votes_AGAINST,votes_NONE,n_votes,vote_share_majority
".@davelevinthal Operating a shredder, now @hillaryclinton is WAY more adept at using THAT! #WakeUpAmerica #TCOT #OhHillNO!",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"@theblaze gee,  what a busy schedule she had.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
So you're used to the @AP calling for your approval before running a story @davidaxelrod?   #LikeHillary #HillaryEmails,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @NormanSie @n2toom  #tcot #uniteblue,Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
Hillary can't use a fucking fax machine but you idiots are going to vote for her to be President?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@gerfingerpoken2 #hillary is most likely a felon many times over but has been protected by the political class.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@HillaryClinton you have my support. (Now lets see how many people unfollow me.) #2016election,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
#Hillary's still very weak among grassroots - as shown by how strong #BernieSanders got how fast on how little. @AaronBlakeWP,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Now that #Hillary is raising money like an incumbent president, can we stop pretending that she won't be the nominee?",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"All Americans have value to our society, it's called a vote. #LiberalLogic    #InternationalJokeDay",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Free market capitalism is America's best friend because of constant pressure to innovate & use resources efficiently.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Thank you for your kind RTs and FAVs @pamnsc !!! #WakeUpAmerica #todosmarchamos #Cuba,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
Hillary's campaign raised $45 million  91% of all donations were $100 or less  This is a record. Beating Obama's record in '11,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
Win with the Blacks. Put some of your focus on the racial tension between Blacks and Whites.,Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
".@NewtGingrich on @HillaryClinton: ""She's very formidable... she's a very competent person.",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@WashTimes @BretBaier Why is there no outrage about all the smoke & mirrors w/ this candidate? Are you hiding Hill! #SpillHill,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
I'm really excited for 2016 after finding out the amount @HillaryClinton raised. We got this.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@docdebags @awelab1956 @BuzzFeedAndrew @BuzzFeedNews  It will. Otherwise we're guaranteed GOP in control of all 3 branches.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
.@DavidLimbaugh - agree put it back.. But I have a feeling it won't go away.. It will keep coming back!,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"of lear jets and fax machines...LOL @HillaryClinton ""woman of the people"" HA! #BestTheyveGot #SlushFund #UraniumDeal #SniperFire",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
.@FoxNews @brithume ok.. So where are these emails coming from? Didnt @HillaryClinton already say the server was erased? #LIES,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
I dreamt about Hilary Clinton last night. Does this mean her plans to control us and take over the world are coming true?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@CoachDLG515 @Retired36 I'm glad that you will now slice all round.,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
#Obama administration lies again.. Knew of #HillaryEmails being private.. transparency????,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Dude, why can't Hillary run a fax machine?",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@jimlibertarian @peddoc63 @Callisto1947 @MaydnUSA @c5hardtop1999 @surfermom77 @SMolloyDVM That's right!,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
If a man demanded staff to get him an ice tea he'd be called a sexists elitist pig.. Oink oink #Hillary,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@HillaryClinton will be the nominee for the Democratic Party. Period. And she's gonna win the Presidency too. #SorryBernie,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"@RNRNewYork in her #Emails @HillaryClinton said there were ""a couple of Facebooks"" on her :) #TotalIncompetence #RedNationRising",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"@DrMartyFox @BossHoggUSMC @JohnFromCranber @seanhannity @SheriffClarke Fine, they can leave USA & never come back. #OiP #Cruz2016",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"My birthday is on July 24th, if anyone needs a gift idea #ChillaryClinton",Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
LOOKING FORWARD TO #CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS!! SO EXCITING! #tcot,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@POTUS I want you to President for a 3rd term!!! Please make it happen LOL! I'm fine with,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
#AskPOTUS Would you fire the #GOP congress for not doing their job if you could? #GOPFail,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@jhewitt1280 @SpeakerBoehner @HouseBenghazi @TGowdySC What her emails? They released the rest all very boring.,Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
"hey ""transparent"" @HillaryClinton so...who is ""Santa""? #LibHack #Pay2Play #Corruptocrat #tcot #Benghazi #VinceFoster #Monica",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Take it easy Ed, #BernieSanders is a side show. Democrats are having some fun before getting back to reality in Nov 2016.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
The Kool-Aid drinking leftanistas continue to close ranks with support for Madame Secretary. WTF? Hillary is a fraud full of lies.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Trump's inauguration speech (God Forbid)!!.....Me-me-me-me-China-me-me,""did i mention me yet!?..where's my hairspray China",Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
#KCA #VoteJKT48ID RfWheels3015: davidjones720 rratkinson Right I mean what the heck is an #ArabDonorGroup ?? #HillaryEmails #D...,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
@HillaryClinton is opening 10 more offices in Iowa this week.  She's not playing around! #iacaucus,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Obama give Americans OVERTIME Pay! Republicans give Americans Welfare Checks! #tcot #UniteBlue,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"Make sure to make it to the Brew House in Pella, IA tomorrow @ 3 to meet with @HillaryClinton supporters!",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
#Univision ignores Latino candidate Marco Rubio because he doesn't fit their narrative.They're invested with Hillary #rubio2016,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Overheard at the Davenport open house: ""Oh, I know you from Facebook!"" #DigitalOrganizing",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@TODAYshow @ChrisChristie is not qualified b/c he eats $82,000 in snacks & b/c of D corruption of #Bridgegate  A BIG FAT BULLY!",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@AutumnNAlston @JonathanDKF @_sarah_babb_ @McCollumMike @HillaryClinton @HillaryforSC Inaugural tweet from our new account! Go,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@hughhewitt like I tweeted you way back when, #ACA software can be fixed , but GOP strategic mistake of 'repeal' can't be fixed",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
@msnbc @Lawrence @JoeBiden @SenSanders  we love Joe and Bernie--but they ARE too OLD--they would end up a #OneTerm President,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
HER NAME IS RIO AND SHE DANCES IN THE SANAAAAAND!!! WHOOOO!! #tcOT,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@RobBently @JonahNRO @BernieSanders Hillary campaign  will shortly announce that Sanders was born in Canada. Yeah that's it.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Bill Clinton Decided against taking out Bin Laden.   And we Got September 11, 2001.",Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
@politico   YAWNzzzzzzzzzzzzzz could keep the z's going for the full amt of Tweet characters but you get the point.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"The Democrats are not creating Al QAEDA, they are creating A NUCLEAR ISIS.  THINK ABOUT THAT.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"#TheDonald can't keep a beauty pageant afloat and wants to be the President?  Aw, hell no.",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
BIG BOOTY BITCHES BIG BIG BOOTY BITCHES,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@maddow I love Bern, but it's not his time!",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
It's what's best for business and presidential seat for #HillaryClinton,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
It's great that @JebBush supports GMO crops. It's like the IT scepticism all over again. Science vs belief. #JebBush,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Folks, this is what happens when Liberals are in control! All hell breaks loose! Had enough yet?",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
If you need me I'll be screaming like a little baby from now until about ten minutes after @HillaryClinton arrives in #PTown.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
The biggest dumps of bad info is b4 a holiday weekend. What comes out of WH and state dept today? #HillaryEmails  #LiarLiar,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Leader of free world. Global navigating. Interacting with the international community. Beyond big crowds. Learned lesson.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Those aren't pantsuits. They are camouflage outfits carefully tailored to minimize silhouette. Think stealthsuits.Very high tech.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Just ordered my Chillary Clinton Koozies. Gotta support the team.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
We can't expect change if we continue to vote for the same people. You have to take a chance 4yrs is not that long #Bernie2016,Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
@realDonaldTrump not good when only @AnnCoulter defends you. Your big mouth & giant ego are your downfall #stupidisasstupiddoes,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
"Hillary must have been at the Navy Yard, under sniper fire!",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@JW4Hillary @MrDane1982 I choose ""it takes a village!",Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
"@mizerello @meetthepress at least he didn't lose an embassy, cover up a murder, or burn govt emails.",Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
#HILLARY has been lying for so long that her first fib was in morse code #HillNo2016,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
EVERYDAY AMERICANS AND THEIR FAMILIES NEED A CHAMPION AND HILLARY WILL BE THAT CHAMPION.,Hillary Clinton,FAVOR,Clinton,6.0,2.0,0.0,8.0,0.75
#INeedMeninist because @HillaryClinton is running for president...do I need to say more?,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Cruz-- Perry 2016 @tedcruz @GovernorPerry It's the only win-win choice,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
#CPC thinks they can run antisocial personal attack advertising on #socialmedia! LOL! #cdnpoli #StopHarper #FeelTheBern #fnpoli,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@CBSThisMorning Bernie Sanders had record crowds in Madison wis why no mention from you guys you talked about trump #Trump,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
Was asked by @HillaryClinton to help with her campaign. Gladly (excitedly) accepted!,Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
"@HillaryforIA come on, Iowa! For better USA and the ROW",Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
"Pundits say Jim Webb facing uphill battle with Hillary.  Really, it's with Bernie for the anti-Hillary vote.  #JimWebb",Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
Exciting to hear more about our Fellows all across the country on tonight's call. Special shout-out to the #FellowsIA.,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@AnitaFinlay @politico Hillary's doing the right thing -- staying focus on her campaign.,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
@chicagotribune #ayyylmao do #Democrats & other #liberals realize no one wants #HillaryClinton which is #Obamanation 2.0?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@betheljd Thanks for the follow David, may God bless you and your family.  #freeallfour",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
"@Network_Citizen @ProudInfidel33 @YoungBLKRepub ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@sunbeltgirl @9975Ts @bobwilsonn ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@WoodenThreat @ProudInfidel33 ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@kin2souls @sunbeltgirl @ChristiChat ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@RedStateJake ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@gerfingerpoken Why is this woman like teflon?  She has committed enuf egregious crimes she should B superglued 2the dang wall!,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@Babbsgirl2 ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@ResistTyranny ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@weknowwhatsbest ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@randyprine @fabiaceae They know they're going to lose to HRC so they keep trying!,Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
"@realDonaldTrump ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
If you support @HillaryClinton you are supporting another term of the policies of George W Bush. #democrats #mepolitics,Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
@Shy_Buffy welcome little sister! Love you!,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"@oreillyfactor ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@FoxNews  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@politico  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Another #Hillary supporter committed to caucus tonight! One more step on the way to winning the Iowa caucus.,Hillary Clinton,FAVOR,Clinton,6.0,2.0,0.0,8.0,0.75
"@TIMENOUT  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
So thankful for all of the volunteers who joined us at Bliss Studio in Fairfield tonight! #Rockstars,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
The most revealing part about Hillary's released emails is that they're pretty much as boring as mine. #nofriends,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
"@FrankCraig: @skzdalimit if you're the best your side has to offer, we have nothing to worry about, slick.",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"@RAM0018 @joanwalsh @Salon @BreeNewsome @chrislhayes Without the blacks and minority voters? NO, Won't happen!",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@popcornreel @joanwalsh @SenSanders @BernieSanders He is what he is and it doesn't resonate with minority and black voters!,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@awadgolf @Crossbearer1956 @ScottSaxman1 This is why I'm not voting for Hillary,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@foxnewspolitics NOT EVEN A LITTLE BIT!!! #Nobama #WeMissYouGipper,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"#Putin, #NothingMoreAmericanThan voting based for a politician to lead the country when she can't even handle email. #think",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"#Putin, #NothingMoreAmericanThan voting for a politician to lead the country when she can't even handle email. #think",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
2 people that are surprising? Trump &Fiorina. Why? Cause they're being honest w/what they think.  Obama built that.,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"So we're to believe that ""Santa"" is a hairstylist?   Um... okay. You often need code for that. #Lies",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"Jimmy Fallon music playing. Thank you .... #DonaldTrump  ... for driving Latinos and Gays out to vote by the millions.  Love,",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@oreillyfactor Who gives a rate ass what a Old Queen has to say about Clarence Thomas?,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
So excited to hear @HillaryClinton speak here at @dartmouth in #Hanover #HillaryinNH @HillaryforNH,Hillary Clinton,FAVOR,Clinton,7.0,0.0,1.0,8.0,0.875
#HillaryInNH is like Adolph Hitler in a Synagogue.   #tcot #uniteblue #ctot,Hillary Clinton,AGAINST,Clinton,2.0,6.0,0.0,8.0,0.75
@Ered604 welcome 2 Twitter~PROUD to be #UNITEBLUE~  #WarOnWomen  #worldpeace  #tngov #TN #socialjustice #AllLivesMatter #unity,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
Volunteer with  your local campaign this weekend! Help build Team Hillary - march w/ us in Bethesda! @AdamParkhomenko #MD,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
