status_id,text,gt_uncivil
2059,"If Cong doesn't pass flawed """"pay-for"""" (cut food stamps) then whole child nutrition bill fails. Pass bill as-is, hurt foodstamp families.",0
823,GOP trying to keep gitmo open again. 61 detainees. $445 million. That's $7.4 million per detainee a year. Better uses for American money.,0
316,"This change, driven by xenophobia, will reduce census participation, lead to major inaccuracies and disenfranchise already marginalized communities. It's a blatant attack on a bedrock of our democracy. https://t.co/hW4BLOJ5Tn",1
1787,@TCOTRetweet nope.,0
344,?Donald Trump is dismantling the West - CNN? - can you possibly imagine what the Republican reaction would be if Obama did anything remotely close to what Trump did at NATO summit?  https://t.co/0lC42jEuy2,1
1740,"@aprxii, so you propose that America renege on its financial obligations? No thanks. Very bad idea.",0
2241,Proud to stand with @NPAction and working families everywhere to get corporate greed out of politics #RaiseTheWage http://t.co/GrY70TXDTY,0
1591,"West Virginia is unfortunately a right-to-work state now. In 2016, the blow to West Virginia labor unions wasn't limited to the right-to-work bill. Republicans also overrode a veto of a bill to repeal the state's prevailing wage law too. These teachers are heroic. https://t.co/FkRlKwvPby",0
1118,"Question: have you heard of ANY responsible media cheering on #GOPshutdown? Well, the RW bloggers love it. READ: http://t.co/1sTfDz7kBr",0
1006,"Mr. Castile, in fact, had a permit to carry a gun - Contrary to some conservative claims.  https://t.co/BlMED07Zwb",0
274,"Putin remains murderous Assad's accomplice after Syria chemical attack


 https://t.co/F9qeXGgh5O",1
464,"This is WaPo op-ed is total nonsense. """"""""Justice Ginsburgs damage to the SCOTUS"""""""" Tell'm why; let's start w/ BushvGore https://t.co/U0bnWhhxvR",1
2176,next time buddy! ?@aria_ahrary: @cenkuygur Why didn't you use your Inshallah  with @keithellison ? You did it to Eliot Spitzer! ha?,0
624,"@toddjohnmartin, yes I """"really believe"""" impostor voting is non-existent or extremely rare. Prove otherwise?",0
1484,"This week, Trump may abandon another group of immigrants - Liberian refugees with DED status, all of whom have been in the US for at least 16 years. https://t.co/qv1qiFyxEe",0
1119,Question: why is @realDonaldTrump suddenly shy about calling his #MuslimBan a Muslim ban?,0
1494,Today 47 Senators decided millions of women dont deserve equal pay.  #paycheckfairness,0
2652,"What do Paul Wellstone, Barak Obama and Brad Crabtree have in common? Answer, they all make sense to Minnesotans. http://fb.me/vTSYmkL6",0
1757,"@HillaryClinton """"I pay for all my plans"""". Raising taxes does not grow the economy. #MakeAmericaGreatAgain #debate",0
1758,@HillaryClinton is defining conclusions of law for potential @Scotus justices. She has a litmus test. @realDonaldTrump wants another Scalia.,0
604,@KirkAdams now we know the real reason session ended in such a hurry.... The pinewood derby,0
1197,"RT @GinoE19: @kyrstensinema Make it happen Kyrsten. We, Arizonans, need you.",0
1334,"RT @washdems: Pelz - """"""""He wanted to satisfy the Tea Party &amp; the national conservative movementâ¦ He filed his lawsuit to kill this leg ...",0
1216,RT @IAM751: RT @jontalton: No you actually didn't build that (alone): http://t.co/AAPeHYa9 My post @SeattleTimes #GOP #tcot #p2,0
787,Even #GOP ldrs say no dbt limit hike will wreak havoc on private sector http://bit.ly/j3YUiJ.,0
1186,RT @DorisMatsui: Seniors have a lot to lose if Speaker Ryans devastating #BillionairesFirst tax plan becomes law. https://t.co/quvz2w1lEn,0
254,"I'm about to speak on success of #ACA, &amp; the GOP's shameful attempt to undermine the law for 52nd time WATCH: http://t.co/VvoFgwCv0k #ROC",1
975,Lets cut through the spin. The #GOP budget is about one thing: clearing the way for a trillion-dollar tax break for the wealthiest 1% https://t.co/0eY68vv6pC,0
2347,RT @NRCC: Major employers forced to choose between job cuts or dropping health coverage thx to #hcr takeover http://giv.to/a67F #gopcodered,0
2626,"Want to understand why some remain ?loyal? to #MaduroRegime?

It?s not leftist or anti-American ideology 

They don?t want to lose the millions they make from schemes such as the looting of #Venezuela?s ?CLAP? food program

Read @USTreasury advisory: https://t.co/3KgMpkOoFV https://t.co/YL4ZE6RJVY",0
1295,"RT @SalenaZito: The big distinction between @betoOrourke and @johnjamesMI is that one could win his state, the other will not. https://t.co",0
2113,Jobless claims up again. How is that stimulus working now?should have passed across board tax cuts. #sayfie #tcot,0
219,"Vote 2day on #Palestinian state reminder that #UN needs serious  reform.Too often nothing more than an anti-America, Anti #Israel forum.",0
1659,"#China is playing for time. They are calculating the combination of a potential 2019 U.S. economic growth slowdown,pressure from Democratic House &amp; looming 2020 election will force the President to back down. Then they will agree to changes they are going to make anyways 4/5",0
660,"A trip down memory lane. Here a good accounting of some of the top media bombshells about collusion between @potus &amp;  #Russia that turned out to be false. 

https://t.co/w2nmbzXgqX via @dailycaller",0
102,"@burniethompson @SHannitysHair Wrong again. The time to petition the SC for cert had lapsed. I'm telling u man, I looked at every option",0
1963,Gaetz-Gaetz bill will lead to limited gov't http://t.co/AG4WHHwc,0
1176,RT @CongressmanHice: HAPPENING NOW: On the @HouseFloor calling for investigation into the #Obama Administration's alleged derailment of a @,0
1179,"RT @DailySignal: That was fast!

In under 60 seconds @RepRatcliffe lays out everything the #IGReport proves @RepAdamSchiff got wrong <U+0001F440> http",0
869,"I fully support @realDonaldTrumps plan to fix our broken immigration system. 

https://t.co/VmT9eFgxjV",0
2287,"RT @DonaldJTrumpJr: As I?ve been saying re Big Tech. 

PayPal CEO Admits Partnership with Far-Left SPLC to Blacklist Conservatives | Breitb?",0
1766,@MaryEllenKlas what a shame #opengovernment,0
146,I?m not taking a lecture on ?irresponsible talk? from a guy who advocated giving guns to toddlers on national TV #WhoIsAmerica #IdiotWhoReadsAnything https://t.co/7FFScNOOsq,1
1945,"Even a Democrat Representative says, ?I support stand your ground pretty much the way it is now? http://t.co/ciUEG17LGB via @TB_Times",0
257,Im not taking a lecture on irresponsible talk from a guy who advocated giving guns to toddlers on national TV #WhoIsAmerica #IdiotWhoReadsAnything https://t.co/7FFScNOOsq,1
788,"Even a Democrat Representative says, I support stand your ground pretty much the way it is now http://t.co/ciUEG17LGB via @TB_Times",0
1636,Your plan of attack against me is *more* news coverage?? <U+0001F44C> https://t.co/HReu6WGrK4,0
423,RT @JohnMorganESQ: President @realDonaldTrump supports #MedicalMarijuana!!#BigPharma<U+0001F48A>wants to legally engage in the premeditated murder o,1
2093,ISIS lone wolf terrorists oppose the rights of Floridians to open carry. This is why FLneedsOpenCarry,0
2446,SCOTUS' decision to deny reconsideration of #USvTexas denies justice for millions. Repubs need to #DoYourJob &amp; give Garland a hearing,0
137,Heading to the Senate Floor to #StandWithPP &amp; condemn these latest attacks on women's health,0
2084,Infrastructure frustrates legislators    - News -   Charleston Daily Mail - West Virginia News and S http://t.co/CG4ES2Vg,0
1817,"A link to President Obama's """"""""go over the bill line by line"""""""" offer.


http://bit.ly/3Efbxt",0
2075,"In the 1992 election, @BillClinton campaigned on ending the Bush Administrations cruel practice of returning Haitian refugees fleeing to the U.S. by boat. After winning the election, in a @VOANews address to the Haitian people on January 14, 1993, he had a change of heart. https://t.co/5ufR15vI5l",0
1537,UN ambassador Susan Rices talking points were scrubbed 12 times to remove any reference of terrorism. #Benghazi http://t.co/85EWGZQU8l,0
1953,Feds shouldn't stifle treatment #CuresIn4Words #Cures2015 @HouseCommerce,0
2612,Unacceptable. https://t.co/hCd4JyZIn7,0
2648,"Well said @realDonaldTrump on #MTP. There will never be a place in our party for that man or his hateful rhetoric. 


https://t.co/oXB4tki7fx",0
2645,"We will channel their determination, their dignity &amp; their spirit of unity as we resist this #Janus decision &amp; carry their fight forward.",0
585,"@CynStoltz Click here to read about my bill, HR 1024, the No Taxpayer Money for Corporate Campaigns Act. http://t.co/6H23mAzw",0
123,Bad news for border residents. RT?@Hatewatch: KKK Joins Immigration Debate With Calls for ?Corpses? on the Border http://t.co/iJW9sgHGg7?,0
702,Bad news for border residents. RT@Hatewatch: KKK Joins Immigration Debate With Calls for Corpses on the Border http://t.co/iJW9sgHGg7,0
1264,"RT @PoliticsPA: Allegheny Dem Chair filed IRS complaint against Rothfus, says he dodged taxes in #PA12 race. http://t.co/8frVAjjC",0
1764,"@KRPA12's response when asked if he will start paying taxes? """"NO!"""" http://t.co/YsC717ci PA12",0
2308,RT @HouseGOP: RT if you?re excited to have a fair and simple tax code. One that works in your favor and not against. #2059more https://t.co?,0
1210,"RT @housebudgetGOP: Democrat proposals to make housing more affordable for Americans will do just the opposite.
 
Today's #BudgetBuster bre",0
2304,"RT @housebudgetGOP: Democrat proposals to make housing more affordable for Americans will do just the opposite.
 
Today's #BudgetBuster bre?",0
2339,"RT @NancyPelosi: RT if you agree: @SpeakerBoehner must bring up clean, long-term, Senate-passed DHS bill. #DontShutDownOurSecurity http://t?",0
2047,"I?m from rural New Mexico ? the #TrumpBudget will devastate communities like mine and throw the lives of farmers, ranchers, and small business owners into chaos. This is unacceptable. 

https://t.co/VzDgUp2KzU",0
1028,News: Luján: Republican Spending Bill Makes Cuts on the Backs of Vulnerable Americans http://1.usa.gov/kqcaA1,0
963,"Khaled Hosseini: When you tell a lie, you steal someones right to the truth. (29/35)",0
1074,Part of the hidden cost of a reckless rush to war in Iraq: http://bit.ly/cRISzk,0
141,I condemn these abhorrent threats. They are wrong and must stop. #JCC https://t.co/xwMAsEGCZq,0
2197,"OK has produced 82 teachers running for state House, 17 running for state senate &amp; 40k new registered voters. Powerful action after they faced down their GOP governor &amp; legislature. &amp; WV has @Ojeda4congress who will be elected to Congress after helping lead the teachers strike.",0
708,"Besides the fact that Congress was not consulted, this was a complete reversal of Trumps previous positions.",0
18,"Every year, thousands of #LGBTQ kids are harmed by the destructive practice of conversion """"therapy,"""" which has no legitimate medical application and should not be funded by taxpayer dollars. 

Our LGBTQ kids deserve better. #DefundConversionTherapy https://t.co/9BgySKCNxO",0
1955,"For far too long America?s seniors and sick have been getting robbed at the pharmacy counter. Yesterday, @HouseDemocrats passed landmark legislation to #LowerDrugCosts. Now, the Senate needs to stop obstructing and start legislating #ForThePeople!
https://t.co/6s6E0r8WQW",0
2369,"RT @repcleaver: The time has come for the House to open an impeachment inquiry into President Trump's misconduct. My statement here:
https:?",0
1920,Day 28 of the #Trump presidency. Where is the @realdonaldtrump jobs plan? #stillwaiting,0
1982,"Gutting the #ESA gets @GOP special interest $, but it does nothing to conserve iconic species #EndangeredSpeciesDay. https://t.co/pp4kVkxPei",0
1936,Donald Trump is bragging about cutting regulations that protect our clean air and water. He seems to think that siding with big banks over American consumers is something to be proud of. #SOTU,0
