source_row,source_tweet_id,source_created_at,source_uncivil_raw,text,gt_uncivil
2958,8.74666816466858e+17,Tue Jun 13 16:36:34 +0000 2017,no,@SenJohnMcCain @JeffFlake this is not right https://t.co/WaBUGp2Uht,0
2959,8.965682413420995e+17,Sun Aug 13 03:05:00 +0000 2017,no,@SpeakerRyan Your support of POTUS enables it. Americans of good conscience are watching.,0
2960,8.634370979354378e+17,Sat May 13 16:53:40 +0000 2017,no,@SenMikeLee @SenateGOP @SenatorTimScott @SenTomCotton PUT ALL GOV Emps ON H'care plan and U get enuf payers to reduce prems @BillCassidy,0
2961,8.320590393622487e+17,Thu Feb 16 02:48:28 +0000 2017,no,@NancyPelosi @SpeakerRyan 🙄#moreTrashFromHack,0
2962,8.242653066463969e+17,Wed Jan 25 14:38:57 +0000 2017,no,"@ChrisVanHollen Glad to see on Mnuchin. Vote No on DeVos, Pruitt, and Price also. Obstruct Republican agenda! Thks From 20653.",0
2963,8.286990803186524e+17,Mon Feb 06 20:17:11 +0000 2017,no,@RepKristiNoem ? re: HR337 will the 200 acres be used for fracking or mining? section B1 #climatechange #climate https://t.co/aty5AEUeU1,0
2964,8.754597798455542e+17,Thu Jun 15 21:07:31 +0000 2017,yes,@RepJeffDuncan @freedomcaucus Yes real Americans the hateful liberals not so much #PrayForScalise,1
2965,9.150227814393692e+17,Tue Oct 03 01:16:46 +0000 2017,no,@SpeakerRyan Then do something about it Ryan . Your gun laws are killing people. Time to tell the NRA it's time for… https://t.co/g5t639IRzR,0
2966,9.123624215909253e+17,Mon Sep 25 17:05:26 +0000 2017,no,"@NancyPelosi MMmm, no. Not correct but OK. lets stick with the failing ACA. Good position stretch!",0
2967,8.958117856257147e+17,Fri Aug 11 00:59:07 +0000 2017,no,@RepSwalwell @TomiLahren And women my bad didn't add that.,0
2968,8.396744092081971e+17,Thu Mar 09 03:09:14 +0000 2017,yes,@jasoninthehouse https://t.co/eEGtRYUGJW,1
2969,8.458910547253453e+17,Sun Mar 26 06:51:57 +0000 2017,no,@RepMikeQuigley @UN should be defunded and closed down. Useless money wasting poking noses into country's internal affairs. NWO.,0
2970,8.720800920626545e+17,Tue Jun 06 13:17:51 +0000 2017,no,@NancyPelosi @NewDay Please pass away.,0
2971,8.642913590118523e+17,Tue May 16 01:28:12 +0000 2017,no,@SenJohnMcCain You dropped this https://t.co/9bGSLqCYTS,0
2972,8.416948199613399e+17,Tue Mar 14 16:57:37 +0000 2017,no,@SpeakerRyan I want the same healthcare I'm paying for you to get...moocher.,0
2973,8.59412103651881e+17,Tue May 02 14:19:47 +0000 2017,no,@RepMarcyKaptur X and ✓ are very different,0
2974,8.934464331136901e+17,Fri Aug 04 12:20:03 +0000 2017,yes,@SenJohnMcCain Thank you for standing up to this idiot POTUS!!,1
2975,8.728175106299986e+17,Thu Jun 08 14:08:05 +0000 2017,no,@SenatorBurr that tie is a bad color for tv. #ComeyTestimony #theimportantthings #ifyouwereafemale #minewouldntbetheonlytweet,0
2976,8.344556294943826e+17,Wed Feb 22 17:31:40 +0000 2017,no,@NancyPelosi The Liberal Left Loonies are fanning the flames of hatred &amp; bigotry. Take a look at the real world-you may learn something.,0
2977,8.664397524673208e+17,Sun May 21 23:45:09 +0000 2017,no,"@jasoninthehouse If they're leakers to you, they're patriots to me.",0
2978,8.322727156753613e+17,Thu Feb 16 16:57:32 +0000 2017,no,@SpeakerRyan https://t.co/iJbwfm4SJS,0
2979,8.394850380225249e+17,Wed Mar 08 14:36:44 +0000 2017,no,@SpeakerRyan I see you are still a believer in big govt controlling its slaves. https://t.co/fwJFbzApaR,0
2980,8.439717478336799e+17,Mon Mar 20 23:45:19 +0000 2017,no,"@SenSchumer Senator Schumer, what happened with Gorsuch to change your mind? https://t.co/yzMz6motiy",0
2981,8.656671180033884e+17,Fri May 19 20:34:58 +0000 2017,no,@MaxineWaters How is it ppl in your district live in such poverty while you live in splendor &amp; luxury? #FleecingofAmerica,0
2982,8.606682929519411e+17,Sat May 06 01:31:26 +0000 2017,yes,"@RepGrothman Yeah, are you getting your Viagra at the GROCERY?! How about your prostate exams? Oh, you get the GOOD Healthcare! #NoACHA",1
2983,8.965643567454822e+17,Sun Aug 13 02:49:34 +0000 2017,no,@RepAdamSchiff @POTUS https://t.co/Nx8bcyB2m5,0
2984,8.75057933524009e+17,Wed Jun 14 18:30:43 +0000 2017,no,@RoyBlunt #HIV research at #NIH is critical to an HIV vaccine and a cure. #FundNIH #FundHIV https://t.co/TLUhHkjgQq,0
2985,8.794461209587671e+17,Mon Jun 26 21:07:49 +0000 2017,no,"@SpeakerRyan ABSOLUTELY NOT. Our religious institutions can contribute to ""good"" in their own churches and schools,… https://t.co/x8MuK0QOkY",0
2986,9.134066044264776e+17,Thu Sep 28 14:14:39 +0000 2017,no,@SenSchumer Whatever you do don't take away our tax cut. We can do the math and know if it helps us or not.,0
2987,8.235908748440084e+17,Mon Jan 23 17:59:00 +0000 2017,no,@repsandylevin @repdebdingell @SenStabenow @SenGaryPeters: I DO NOT ACCEPT Betsy DeVos as Secretary of #Education… https://t.co/TIHOsYKxlV,0
2988,8.219116669126738e+17,Thu Jan 19 02:46:26 +0000 2017,no,@SenJohnMcCain @dcexaminer build friendship instead of building army! Enough wars!,0
2989,9.135774136147764e+17,Fri Sep 29 01:33:23 +0000 2017,no,@SpeakerRyan At what cost to inflation and the national debt?,0
2990,8.184057250766725e+17,Mon Jan 09 10:35:04 +0000 2017,no,"@RepScottPerry Have you considered that maybe Israel is actually overstepping its bounds? Right to exist, sure, but not right to kill.",0
2991,8.199189424036987e+17,Fri Jan 13 14:48:03 +0000 2017,no,"@SpeakerRyan As u gleefully take healthcare from millions of Americans,know that folks like me battling preexisting illness will suffer &amp;die",0
2992,9.164897114593688e+17,Sat Oct 07 02:25:49 +0000 2017,no,@SpeakerRyan @SenateMajLdr @ananavarro Hope you're satisfied putting party before country. Who will clean up your mess?,0
2993,8.373316039741276e+17,Thu Mar 02 15:59:45 +0000 2017,yes,@SpeakerRyan @POTUS You're going to feel really silly about these tweets once POTUS is convicted of treason...,1
2994,9.150890717724959e+17,Tue Oct 03 05:40:10 +0000 2017,yes,@NancyPelosi @SpeakerRyan Yet silence from You about Tennessee church shooting? Or violence in Chicago? Or babies s… https://t.co/ODa3XoyB4y,1
2995,8.446680323876127e+17,Wed Mar 22 21:52:06 +0000 2017,no,"@SpeakerRyan looks like ""We The People"" are about to send you a clear message!! #RepealAndReplace #Obamacare. #StartOver #DipShit",0
2996,7.954201424989389e+17,Mon Nov 07 00:18:34 +0000 2016,no,@jasoninthehouse Incredible...,0
2997,8.605933177295135e+17,Fri May 05 20:33:30 +0000 2017,yes,@RepEvanJenkins Of course you won't talk to us. Because you knew you were gonna throw us under the bus... Shame on you.,1
2998,8.886413570610094e+17,Sat Jul 22 06:06:24 +0000 2017,no,@SpeakerRyan Paul your a sell out,0
2999,8.392458728902779e+17,Tue Mar 07 22:46:23 +0000 2017,no,@SpeakerRyan Why does the GOP hate Americans so much?,0
3000,7.986499246780785e+17,Tue Nov 15 22:12:34 +0000 2016,yes,"@rosadelauro,#NnamdiKanu was acquitted by 2 courts but denied bail by @Mbuhari Tyrant of the highest order #FreeBiafra #FreeNnamdiKanu",1
3001,8.465911994733691e+17,Tue Mar 28 05:14:05 +0000 2017,yes,"@SpeakerRyan @NatResources @repdonyoung You are a disgusting human being, and you are not fooling anybody.",1
3002,8.693806586526433e+17,Tue May 30 02:31:15 +0000 2017,yes,@RepAdamSchiff yes like my family you like to bully and lie,1
3003,8.775485246526833e+17,Wed Jun 21 15:27:26 +0000 2017,no,@RepLoisFrankel I was incentivized to lose legal status to get #daca &amp; break law. I didn't &amp; now I can't work. Full-ride to top 20 school,0
3004,8.338013342980792e+17,Mon Feb 20 22:11:44 +0000 2017,no,@SenJohnMcCain Trump a dictator? So says John Benedict McCain - once a hero - no longer. Sad how far you have fallen,0
3005,8.19559811733803e+17,Thu Jan 12 15:01:00 +0000 2017,no,@SenJohnMcCain Thank you for all your service. We disagree on much but I have great respect for a man of principle. Live long and prosper.,0
3006,8.964877359298437e+17,Sat Aug 12 21:45:06 +0000 2017,no,@RepAdamSchiff @InSpiteOfTrump @POTUS Trump refused to condemn white supremacists b/c his racist rhetoric radicali… https://t.co/659vmI8llK,0
3007,8.472173777292698e+17,Wed Mar 29 22:42:18 +0000 2017,no,@MaxineWaters let em know Auntie Maxine!,0
3008,8.400666087101399e+17,Fri Mar 10 05:07:41 +0000 2017,no,@RepJasonSmith you're not taxing my gelato ice cream,0
3009,8.60852197302698e+17,Sat May 06 13:42:12 +0000 2017,no,@DarrellIssa If he really wanted to stand for something he wld hv sd I'm not voting until you add my RULE they need… https://t.co/yo0jSaLTT9,0
3010,8.733369854606254e+17,Sat Jun 10 00:32:17 +0000 2017,no,"@NancyPelosi SO thankful for YoU, @NancyPelosi !!~",0
3011,8.466157850657997e+17,Tue Mar 28 06:51:47 +0000 2017,no,@RepDavidEPrice @NancyPelosi need to demand major MAJOR! sanctions on RUSSIA for its recents human right abuse as well as hmm meddling in US,0
3012,8.366090837383127e+17,Tue Feb 28 16:08:43 +0000 2017,no,@SenJohnMcCain Our POTUS talks a good line but comes up empty. No legislation passed! Get to those ties to Russia &amp; impeach!,0
3013,8.76286966253224e+17,Sun Jun 18 03:54:28 +0000 2017,yes,@cathymcmorris is my representative. #4WordDisappointments,1
3014,9.167115666236006e+17,Sat Oct 07 17:07:23 +0000 2017,yes,@RepSwalwell @seanspicer - How about U working for a sexual predator that’s recorded bragging about how he can get… https://t.co/lbmsXFKGds,1
3015,9.033931331862077e+17,Thu Aug 31 23:04:41 +0000 2017,no,@RepDeSantis Americans want this investigation to continue. The evident corruption seeps out of this administration… https://t.co/TaKgrKLfNh,0
3016,8.453689102328054e+17,Fri Mar 24 20:17:09 +0000 2017,no,@SpeakerRyan @SenateMajLdr HAHAHAHAHAHAHA! This is what you get when you only care about rich white men!!!! Hahahaha,0
3017,8.721306156421161e+17,Tue Jun 06 16:38:36 +0000 2017,no,@RepSwalwell @realDonaldTrump No I think you had better have one. Please. Thanks.,0
3018,8.468113843693322e+17,Tue Mar 28 19:49:01 +0000 2017,no,@SenSchumer @POTUS Y don't u get off hi horse and help country instead of distracting from it? U R A Big Baby! #SchumerMostNegativePerson,0
3019,8.47474214093312e+17,Thu Mar 30 15:42:52 +0000 2017,no,@SpeakerRyan think of how you want to remembered! Big business money to push their agenda. You are NOT doing good for people!,0
3020,9.095560536747252e+17,Sun Sep 17 23:13:56 +0000 2017,yes,@NancyPelosi @realDonaldTrump You don't care about these people or do you want them for his votes so stop lying to the American people,1
3021,8.684822104327741e+17,Sat May 27 15:01:09 +0000 2017,yes,"@SenJohnMcCain This is how the world sees us now. Stand up now, or be forever tainted by Trump: https://t.co/lID4OHu7ZT",1
3022,8.753881062031647e+17,Thu Jun 15 16:22:43 +0000 2017,no,@SteveKingIA Really? You're blaming Obama for a divided country? Did you pay attention to the Republican mantra whi… https://t.co/O019SOw8q8,0
3023,8.34767242202067e+17,Thu Feb 23 14:09:54 +0000 2017,no,@jasoninthehouse When your daughter visits you in jail will you look her in the eye?,0
3024,8.452939913440256e+17,Fri Mar 24 15:19:26 +0000 2017,no,@jahimes @GOP Some of the GOP are voting no because its not cruel enought!,0
3025,8.521152884934451e+17,Wed Apr 12 11:04:50 +0000 2017,no,"@SpeakerRyan Paul....you were very close to ascribing yourself as a veteran, or someone with PTSD. Don't. Voters… https://t.co/jezwh6wJs2",0
3026,8.415091517506847e+17,Tue Mar 14 04:39:50 +0000 2017,no,@TGowdySC @VP Now they have to get 17 un-redacted answers. @TGowdySC tried for 4 years before Obamas interagency sh… https://t.co/DJczbwYOVe,0
3027,8.210444911802778e+17,Mon Jan 16 17:20:35 +0000 2017,no,@repjohnlewis https://t.co/f2uYZGeF88,0
3028,8.543476253777388e+17,Tue Apr 18 14:55:21 +0000 2017,yes,"@RepErikPaulsen your constituents have to pay to talk to you at a chamber event? FU, we pay you",1
3029,8.31680632845525e+17,Wed Feb 15 01:44:49 +0000 2017,no,@SenJohnMcCain how do we know Trump is loyal and hasn't given Russians classified info?,0
3030,8.368944661454193e+17,Wed Mar 01 11:02:44 +0000 2017,no,@NancyPelosi Where was your support for Monica when your pal Bill committed workplace sexual harassment?,0
3031,8.59168171059798e+17,Mon May 01 22:10:29 +0000 2017,no,@CongCulberson How exactly did you influence what is in the budget bill? What did you fight for and win?,0
3032,9.201173751014808e+17,Tue Oct 17 02:40:51 +0000 2017,no,@SenJohnMcCain you da man sir! You should be our President. We lack true heroes and real men these days. Your speech today was amazing.,0
3033,9.138914594678253e+17,Fri Sep 29 22:21:17 +0000 2017,no,@SenRonJohnson @WestSDNB Oh look they make you look like the #PAYTOPLAY FOOL that you are https://t.co/qaNjGYeNQd,0
3034,8.46822985138946e+17,Tue Mar 28 20:35:07 +0000 2017,no,@RepJohnDuncanJr Testimony abt #TheRealITT frm your constituents RT @USEdGov if you support ITT students #4Profit… https://t.co/2OYVqbcSOW,0
3035,8.765605604936499e+17,Sun Jun 18 22:01:37 +0000 2017,no,"@SenSchumer @SenateDems You are the new leaders! As, the @GOP is on their way out, most of them heading to prison!… https://t.co/H4xmO3TWqz",0
3036,8.303657527881892e+17,Sat Feb 11 10:39:57 +0000 2017,no,"@jasoninthehouse - if Flynn did this, no way he was acting on his own. It's time to investigate Trump's ties to Rus… https://t.co/biCEepJhxq",0
3037,8.264724932757012e+17,Tue Jan 31 16:49:32 +0000 2017,no,@RonWyden Thank you for leading the boycott against Trump's nominees!,0
3038,8.599340014144963e+17,Thu May 04 00:53:37 +0000 2017,no,@jasoninthehouse @USATODAY How's has your preexisting foot surgery gone? Can't wait to get rid of it for others right?,0
3039,8.224389669264097e+17,Fri Jan 20 13:41:44 +0000 2017,no,"@NancyPelosi Most intelligent person i ever seen! ""We have to pass the bill so we can find out what's in it""! @HouseDemocrats",0
3040,8.257445671231816e+17,Sun Jan 29 16:37:01 +0000 2017,yes,@SpeakerRyan how come you didn't have s plan to work with ACA instead of just trying to rename an already stable plan ?? Thats Obamacare,1
3041,9.011055523187712e+17,Fri Aug 25 15:34:40 +0000 2017,no,@SpeakerRyan Good to see a politician focusing on important issues. You are the embodiment of true Republican value… https://t.co/gZ0BcuiGCx,0
3042,8.021952199911997e+17,Fri Nov 25 17:00:19 +0000 2016,yes,@SpeakerRyan yet you backed the least dignified campaign in modern history. Disgraceful.,1
3043,8.454722830239662e+17,Sat Mar 25 03:07:55 +0000 2017,no,@RepSwalwell Thanks Eric! Great job! #resist,0
3044,8.389603533210255e+17,Tue Mar 07 03:51:50 +0000 2017,no,@SpeakerRyan NO NEW ENTITLEMENT!,0
3045,9.179514988348581e+17,Wed Oct 11 03:14:26 +0000 2017,no,@RepBrendanBoyle What is a World Cup?,0
3046,8.276620570089882e+17,Fri Feb 03 23:36:26 +0000 2017,no,"@SpeakerRyan Nice that you are raising awareness about this, but why strip away health from millions to prevent heart disease?",0
3047,8.437831431025623e+17,Mon Mar 20 11:15:52 +0000 2017,no,@SenatorBurr @MarkWarner @SenFeinstein @RonWyden @MartinHeinrich @SenAngusKing @Sen_JoeManchin @KamalaHarris… https://t.co/QvYTb002w3,0
3048,8.983494361908634e+17,Fri Aug 18 01:02:50 +0000 2017,yes,@SpeakerRyan Grow a pair of balls you little girl and begin to invoke 25A. How do you want history to remember Paul… https://t.co/fSg07H09d0,1
3049,9.184579903107808e+17,Thu Oct 12 12:47:03 +0000 2017,no,@SenJohnMcCain @workclassjane @HuffPost @jbendery Why isn't your party doing something. These are Americans,0
3050,8.576871144392499e+17,Thu Apr 27 20:05:17 +0000 2017,no,@RepDeSantis It's not just politics - AMA opposes cruel healthcare bill. No protections for pre-existing conditions! https://t.co/hlcxQq20dY,0
3051,9.01644111060525e+17,Sun Aug 27 03:14:42 +0000 2017,yes,@SpeakerRyan is not on board with this POS #notmypresident What an asshole. @gopcomatose #RESIST @POTUS #WakeUpAmerica.,1
3052,8.291491400093655e+17,Wed Feb 08 02:05:34 +0000 2017,no,@SenSchumer @SenWarren Disgusting,0
3053,8.405802560545751e+17,Sat Mar 11 15:08:44 +0000 2017,no,@NancyPelosi https://t.co/AQrW7sAkLC,0
3054,8.986296038743204e+17,Fri Aug 18 19:36:07 +0000 2017,yes,@NancyPelosi That the government off the Democratic Party. Useless as always.,1
3055,8.699626446100603e+17,Wed May 31 17:03:52 +0000 2017,no,"@RepAdamSchiff @POTUS No way he wrote the tweet w ""excoriated"". #justsaying",0
3056,8.899553321720709e+17,Tue Jul 25 21:07:40 +0000 2017,no,@SenJohnMcCain @TopherSpiro And you leave MILLIONS of sick and struggling AMERICANS to worry about losing their hea… https://t.co/P7jv4USbCD,0
3057,8.77757423083176e+17,Thu Jun 22 05:17:32 +0000 2017,no,@GerryConnolly Increased focus on vocational and certificate programs. Not all good jobs need college ed and the debt it creates.,0
3058,8.000743046206095e+17,Sat Nov 19 20:32:33 +0000 2016,yes,@NancyPelosi do you REALLY think that the guy with a Jewish daughter would hire an anti-Semite? Or do you just think people are stupid?,1
3059,8.952242989226271e+17,Wed Aug 09 10:04:39 +0000 2017,no,"@MaxineWaters calls everyone in America racist.... From her $5.3mil home she bought on a $130,000 salary....",0
3060,8.797938392123843e+17,Tue Jun 27 20:09:31 +0000 2017,no,@RepTrentFranks I teach in Glendale. Planned Parenthood is important to my students/families. Defunding would devas… https://t.co/8qefknZVuj,0
3061,8.279222042600653e+17,Sat Feb 04 16:50:10 +0000 2017,yes,"@RepGosar No drilling in our national parks!! These lands are to be PRESERVED, not hacked into for dirty fuel! Clean energy is the future.",1
3062,8.363937708579512e+17,Tue Feb 28 01:53:09 +0000 2017,yes,"@SenSchumer you were ready to work with Trump &amp; squabbling with @NancyPelosi over what pen you'd get on day1!U only""resisted""after protests!",1
3063,9.109755445436457e+17,Thu Sep 21 21:14:29 +0000 2017,no,@SenToomey @POTUS @ChrisVanHollen Can you issue a statement on #GrahamCassidy ? Are you going to vote no ? Yes to… https://t.co/Hr7XjMYkhV,0
3064,8.729053777712906e+17,Thu Jun 08 19:57:14 +0000 2017,no,"@SenJohnMcCain @Dbacks Term limits, bucko.",0
3065,9.098104030137752e+17,Mon Sep 18 16:04:38 +0000 2017,no,@SenJohnMcCain @JeffFlake @GOP https://t.co/2sxGoa3tyQ,0
3066,9.108366822195118e+17,Thu Sep 21 12:02:42 +0000 2017,no,@RonWyden Net after-tax fee of $184B per year to the FedGov if you honor Leader's Miller Act lien. https://t.co/kOYJz1Aitb,0
3067,8.251537025541243e+17,Sat Jan 28 01:29:07 +0000 2017,no,@NancyPelosi what is the plan? Enough of the points and arguments RESIST!,0
