source_id,source_split,source_row,source_intolerance,text,gt_impolite
test_1124,test,1124,0,@USER Stop the lies and fear mongering. Stop politicizing. Stop demonizing people who don't want the vax. Stop the mandate talk. Stop the division. Nobody I know will trust anyone who's been involved with this admin's handling of covid. Resign. All of you.,0
test_1125,test,1125,0,@USER Agree. Seems like Sharon Osborne was treated more harshly. Wonder why?,0
test_1126,test,1126,1,@USER Jen Psaki Again Insists Ukraine Should Not Be Invaded by Unwanted Foreigners -- Forgets About US Southern Border,0
test_1127,test,1127,0,"@USER I'm sure many are wondering where he was on Jan 6 2021, and/or what he might know. Funny how in one pic he's standing next to an SUV, as a picture of the 1/6/21 pipe-bomb-dropper's height is being gauged by an SUV (of a similar color, I believe). Anyone have that pic?",0
test_1128,test,1128,1,@USER The government has done a great job of digging themselves into a hole. I think they will keep digging. Could get crazy.,0
test_1129,test,1129,0,@USER I think you're right. We need to get her out of office asap.,0
test_1130,test,1130,0,@USER @USER So when is that clock going to run out? This is DISGUSTING ON SO MANY LEVELS. PRAYING FOR ALL THOSE STRANDED IN THAT HORROR.,1
test_1131,test,1131,0,U.S. to Recommend Booster Shots for Most Americans 8 Months After Second Dose @LINK @LINK,0
test_1132,test,1132,0,"@USER 45 was a criminal when he entered politics. Arresting an ex-President supported by a quarter of the population is something to be done with great sadness and an airtight, undeniable case. Hillary was investigated many times and cleared. The latest allegations have been withdrawn.",0
test_1133,test,1133,0,@USER Yes but we're not talking about CNN or MSNBC are we,0
test_1134,test,1134,0,"@USER @USER I don't care what any of them say in private. Their duty isn't to uphold the Constitution in private, it's to do it every day in their jobs Trump could not have changed the morals, ethics & beliefs of these conservatives. He just gave them permission to be who they really are.",0
test_1135,test,1135,0,@USER It's a must that Failure sleeping biden gets off that office right now. #VoteTrump2024,1
test_1136,test,1136,0,@USER @USER You do know why white children are receiving the best education? Private schools and they aren't going to give up their private schools.,0
test_1137,test,1137,1,"@USER @USER @USER @USER Wait what? You think not attacking the US Capitol and killing Capitol Police is considered not having a spine? It's Republicans that resort to terrorism, we can't stoop to their level. Period.",0
test_1138,test,1138,0,@USER What's worse? Corporations that cheat or Big Government that wastes taxpayers's money?,0
test_1139,test,1139,0,".@USER, as many as 15,000 Americans are being held captive by a terrorist regime in Afghanistan, the leader of your party doesn't care to help them and you are holding a press conference about shopping malls!?!? @LINK",0
test_1140,test,1140,0,"@USER as days draw nearer, and by election in kilifi is shaping up, we should braze ourselves for a tight race.",0
test_1141,test,1141,0,"In new front of information war, U.S. repeatedly declassifies intelligence on Ukraine and Russia @LINK via @USER",0
test_1142,test,1142,0,@USER And he bases this on what? Exactly. Intelligence in the Biden White House does not exist.,1
test_1143,test,1143,1,"Maybe if there is an honest journalist left among the main stream media outside ""conservative"" outlets they can ask #DementiaJoe to have someone read the constitution to him. Maybe Hitler, Stalin, Mao are #JoeBidens idols. It's clear as day is long that democrats hate America.",0
test_1144,test,1144,0,@USER You're a liar. Your government interventions lead to inflated prices for medical care and your solutions stifle innovation. History shows that your USSR style of government meddling leads to poverty for everybody that isn't a high ranking government official. ES&D,1
test_1145,test,1145,0,"This is how you look like when you keep lies to make some self gain ! You can't live in lies even your Gov. Support you , how do you feel since ? What you going to say & performance when I leaving you soon ? It's exactly that is belong for Jewish right ? It is not yours right ? @LINK",1
test_1146,test,1146,0,"GOP senator who was called a 'moron' by Fauci leaks top doc's unredacted financial disclosures, proposes 'FAUCI Act' @LINK",1
test_1147,test,1147,0,@USER He's not a critic. You know he's not. You are so desperate for the ratings that you had with the last president you are turning into Foxlite in order to try to get him back into power. Get your shit together.,1
test_1148,test,1148,1,@USER Trump should be in the WH right now. Election was stolen and the country has suffered because we let it go. A primary will give great names to call the losers though. The Trump curse is a real thing. You want a guy who barely won a state and the media already nicknamed.,0
test_1149,test,1149,1,"@USER you're complaining of what a good job the Border Patrol did, you fight against voters rights, you applaud the insurrection of your Country, you're another TRUMPLICAN that needs to go, VOTE OUT DEBBIE LESKO, 2022! https://t.co/1LDMmEQPjI https://t.co/5UkIEWNsoj",0
test_1150,test,1150,0,"San Francisco mayor: recalled school board members were distracted by politics Covid closures and attempt to rename schools deemed named for figures linked to injustice, including Abraham Lincoln, fueled vote @LINK",0
test_1151,test,1151,1,"""ATTEN"": (GOOGLE) NOW: TUCKER CARLSON ATTACKS DEMOCRATS AS SORE LOSERS OVER ELECTIONS)) YES SERIOUSLY! After reading this, TUCKER was Talking about Trump & GOP? TUCKER: Why did Red State Started CHEATING after they Lost 2020 Election? NEW MOTTO: (ONCE A CHEATER ALWAYS A CHEATER).",1
test_1152,test,1152,1,@USER @USER @USER @USER Just wait until the GOP takes away the right to vote from black & Hispanic citizens of that state. They will and take away the right to choose from the woman of that state they will. Then the people of your state will kick yourself for putting a republican in office. @LINK,0
test_1153,test,1153,0,@USER What good are gun laws if the violent criminals who break our gun laws are simply given free passes for it? Then some wonder why Chicago is so incredibly violent.,0
test_1154,test,1154,0,Imagine clown @USER getting into Congress. The psycho would get sloppy drunk and puke all over the House floor and then scream at some intern to clean it up. @LINK,1
test_1155,test,1155,1,"@USER ""It is important that we recognize the racist history of @USER and how it continues to harm POC today."" @LINK",0
test_1156,test,1156,1,"@USER America is broken & I'm no longer frustrated as to why half of our citizens don't vote, don't care & focus on The Kardashians, The Bachelor & The Real Housewives From Wherever. America is not a superpower, a great nation. We are a racist, greedy and mentally unbalanced country.",0
test_1157,test,1157,0,@USER How do you feel about the DNC framing Trump as doing with the Russians what the Clinton campaign was. You are ok with her spying even on presidential pc's? How about the DOJ fixes that. You Jon are going to prison if I have to investigate you myself.,1
test_1158,test,1158,0,@USER I think that reformatting might be better than expansion. I would like for the older generation to get what it worked for.,0
test_1159,test,1159,1,"All the gay leftist are trying to ruin the America that Trump worked so hard to build. They rigged the election and now everything is going to Hell. Gas prices are the highest I've seen in my life,and inflation of other necessities are terrible aswell. #LetsGoBrandon #Trump2024",0
test_1160,test,1160,0,"@USER No, your policies on fudging numbers are a feeble attempt to prevent the market from crashing before the mid-terms.",0
test_1161,test,1161,1,"Minneapolis Pursues Rezoning Initiative To Integrate White Students Into Black Schools @LINK #SmartNews Soo, they think teachers will teach ""better"" when AROUND white students? Or do they just want to displace white students?",0
