source_id,source_row,source_sentiment,source_fold,source_vader_sentiment,source_svm_sentiment,source_bert_sentiment,text,gt_pro_kavanaugh
kavanaugh_3394,3394,1,1,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3395,3395,1,5,0.0,1,1,"RT @bennyjohnson Footage of Debra Katz, the attorney representing Brett Kavanaugh’s accuser, protesting President Trump at a Resistance rally. She says: “We are going to fight back. We are going to Resist. We will not be silenced.” Be a shame if people shared this. https://t.co/pQubfIdGUi https://t.co/PlSi8MqW5a",1
kavanaugh_3396,3396,1,4,1.0,1,1,RT @ARmastrangelo CNN host asks a group of women what they think about the Kavanaugh situation. It’s pretty clear she wasn’t expecting these responses. https://t.co/iLAYUyfwY7,1
kavanaugh_3397,3397,1,3,1.0,1,1,RT @Thomas1774Paine Watch: Former Colleague Recounts Brett Kavanaugh Caring for Her on 9/11: ‘Was a Gift’ https://t.co/macBop2sab,1
kavanaugh_3398,3398,1,4,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3399,3399,1,5,1.0,0,1,"RT @sarahcwestwood The view inside WH is that Senate Rs have been \rather accommodating\"" to Ford already. A senior aide says: \""At a certain point you have to ask the question: when is this process going to be fair to Brett Kavanaugh?”""",1
kavanaugh_3400,3400,1,2,1.0,1,1,RT @krassenstein Just throwing this out there: Net Favorability as Supreme Court nominee: 1993 - Ruth Bader Ginsburg +46 2018 - Brett Kavanaugh -4 Can we just clone Ruth?,0
kavanaugh_3401,3401,1,2,1.0,1,1,RT @krassenstein BREAKING: According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court. Why isn't the Senate listening to the overwhelming majority of Americans? Enough Already!,0
kavanaugh_3402,3402,1,2,1.0,0,0,"RT @aravosis @renato_mariotti just raised excellent point on CNN. If @ChuckGrassley isn’t careful, Dr Ford can simply go to Maryland and file charges against Kavanaugh. And then we’d have a sitting Supreme Court justice under investigation for attempted rape. Right before the midterms.",0
kavanaugh_3403,3403,1,2,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3404,3404,1,1,1.0,1,1,"RT @sarahcwestwood A senior White House official tells me Kavanaugh's team isn't viewing this response from Christine Blasey Ford as a \yes\"" because it asks for more time to negotiate""",1
kavanaugh_3405,3405,1,1,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3406,3406,1,2,1.0,1,1,"RT @fahrenam I have known Brett Kavanaugh for 32 years, since I was 13 years old. He was the brother my sisters and I never had. We are so proud of him and his accomplishments. He is a brilliant, kind, considerate man. He does not deserve to have his good name ruined. #IStandWithBrett",1
kavanaugh_3407,3407,1,3,1.0,1,1,RT @krassenstein BREAKING: According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court. Why isn't the Senate listening to the overwhelming majority of Americans? Enough Already!,0
kavanaugh_3409,3409,1,1,1.0,1,1,@AriFleischer @awstar11 I’m quite sure every Senator has already made up their mind. In fact I’m willing to bet the Democrats made their minds up the minute the name “Kavanaugh “left Trump’s mouth.,1
kavanaugh_3410,3410,1,2,1.0,0,0,"RT @Amy_Siskind On Kavanaugh: 40 percent to 31 percent that the Senate shouldn't vote to approve his nomination, the first time a plurality of Americans have opposed a Supreme Court nominee since polling on the issue. beganhttps://usat.ly/2NuRmLm",0
kavanaugh_3411,3411,1,2,1.0,0,0,RT @alexkotch 🤫 It was obvious Fed Sox was behind this. “A source said Ventry had joined the Committee after the Federalist Society requested that CRC send somebody over to the Hill to help with the Kavanaugh nomination.” https://t.co/arKHVjduQp,0
kavanaugh_3412,3412,1,2,1.0,1,1,"RT @ElieNYC \Judge Kavanaugh, I have for the first time agreed to listen to a woman, and let her speak at a time of her choosing. The Ed Whelen thing didn't work. We have to listen to her before dismissing her. Hope you understand, it's not my normal approach.\"" Fixed it for you! https://t.co/0ZF2GsMGdh""",0
kavanaugh_3413,3413,1,4,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3414,3414,1,5,1.0,0,1,"@B52Malmet I don’t want kavanaugh seated because of his behavior. I want someone who does not need to lie abt who they are. @ChuckGrassley @lisamurkowski @SenatorCollins @SenFeinstein @SenBooker I am done with games. Honest leadership, please.",0
kavanaugh_3415,3415,1,2,1.0,1,1,RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1
kavanaugh_3416,3416,1,3,1.0,1,1,RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1
kavanaugh_3417,3417,1,5,1.0,1,1,In any court in this land the Prosecutor always put there case first then the Defense puts there case on. Ford want Kavanaugh to go first defending himself before she accuse him. Thats not the way we do things in this Great country.,1
kavanaugh_3418,3418,1,1,1.0,0,1,RT @gaslightingus2 @AdamParkhomenko Is it normal for a website to confirm a Supreme Court judge be created over a year before a Supreme Court judge retires? https://t.co/yN7qIzYs4E,0
kavanaugh_3419,3419,1,2,1.0,0,0,"RT @drawandstrike As Politico's report makes clear, the attorney for Ford, Rita Katz, has only agreed to 'continue negotiating' for her client to come in &amp; give testimony some time 'next week'. This is not agreeing to a Monday hearing. https://t.co/kxkcIZDVbN",1
kavanaugh_3420,3420,1,4,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3421,3421,1,5,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3422,3422,1,1,1.0,1,1,"RT @AllenWest If there are no consequences for Keith Ellison, then doggone, Judge #BrettKavanaugh should be nominated to the US Supreme Court. https://t.co/4P45KPLIAB #KeithEllisonAbuseAllegation #tcot",1
kavanaugh_3423,3423,1,1,1.0,0,0,"RT @stevesilberman This is really, really, really true. Future historians (if we survive) will look at video clips and wonder how anyone could possibly have missed the flaming tells of guilt from Trump, Kavanaugh, and co. It will be like watching people host a make-believe tea party in a fire. https://t.co/VtLQcsyRzN",0
kavanaugh_3424,3424,1,3,1.0,1,1,RT @RealJack 🤔 Media and Dems: Kavanaugh’s accuser = totally truthful Roy Moore’s accuser = totally truthful Clarence Thomas’ accuser = totally truthful Juanita Broaddrick = totally lying Paula Jones = totally lying Keith Ellison = media silence Do you see the obvious pattern yet???,1
kavanaugh_3425,3425,1,1,0.0,0,1,"RT @Alyssa_Milano The words #MeToo connected us through our pain. But they also connected us to our power. Today, once again, we must connect to that power. We are all Anita Hill. We are all Christine Blasey Ford. We have the power to stop Kavanaugh. Let’s get to work. (202) 224-3121",0
kavanaugh_3426,3426,1,1,1.0,1,1,RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB,1
kavanaugh_3427,3427,1,1,1.0,0,0,RT @bornmiserable BREAKING: GOP Assures Christine Blasey Ford That They’re Doing Everything They Possibly Can to Confirm Brett Kavanaugh,0
kavanaugh_3428,3428,1,1,1.0,1,1,RT @RealJack 🤔 Media and Dems: Kavanaugh’s accuser = totally truthful Roy Moore’s accuser = totally truthful Clarence Thomas’ accuser = totally truthful Juanita Broaddrick = totally lying Paula Jones = totally lying Keith Ellison = media silence Do you see the obvious pattern yet???,1
kavanaugh_3429,3429,1,3,0.0,1,1,"RT @TomFitton “Simply put, Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.” Yet another witness disputes Kavanaugh accuser. Give him a vote.",1
kavanaugh_3430,3430,1,3,1.0,1,1,RT @RobManess Precisely. I expect to see every Senator make a statement about due process rights on the #Kavanaugh issue. Silence is consent. https://t.co/dxfbtkwoE6,1
kavanaugh_3431,3431,1,4,0.0,1,1,"RT @Weinsteinlaw We don’t know for certain what happened between Brett Kavanaugh and Christine Blasey Ford in 1982, but we do know that had Kavanaugh simply agreed to an FBI investigation he could have prevented some of the attacks leveled at her now. The fact that he won’t speaks volumes.",0
kavanaugh_3432,3432,1,4,0.0,0,1,RT @irshroz Justice Kavanaugh and his family has shown tremendous courage in the face of death threats and harassment and deserves respect as your “pawn” gets checkmated. See you there and then see YOU under federal investigation for undermining the judiciary process old woman- https://t.co/1UfMnqGiYb,1
kavanaugh_3433,3433,1,1,,0,0,I have found that some times people find themselves in Church on sunday morning because of what they did on saturday night! kavanaugh vote,0
kavanaugh_3434,3434,1,4,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3435,3435,1,5,1.0,0,0,"RT @aravosis @renato_mariotti just raised excellent point on CNN. If @ChuckGrassley isn’t careful, Dr Ford can simply go to Maryland and file charges against Kavanaugh. And then we’d have a sitting Supreme Court justice under investigation for attempted rape. Right before the midterms.",0
kavanaugh_3436,3436,1,3,0.0,1,1,RT @TeaPainUSA FUN FACT: The same Republicans that deny Dr. Ford was assaulted by Brett Kavanaugh also believe a man built a boat that could hold two of every animal.,0
kavanaugh_3437,3437,1,5,,0,1,RT @TheOnion Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money https://t.co/rfeD31a5Xe https://t.co/aXuzPfOeDr,0
kavanaugh_3438,3438,1,1,1.0,1,1,RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court,1
kavanaugh_3439,3439,1,1,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3440,3440,1,1,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3441,3441,1,4,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3442,3442,1,2,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3443,3443,1,5,,1,1,RT @true_pundit Biden: Kavanaugh Accuser Should Not Get The Anita Hill Treatment (VIDEO) https://t.co/zVxzbb62tn,0
kavanaugh_3444,3444,1,1,0.0,1,1,"RT @bennyjohnson Footage of Debra Katz, the attorney representing Brett Kavanaugh’s accuser, protesting President Trump at a Resistance rally. She says: “We are going to fight back. We are going to Resist. We will not be silenced.” Be a shame if people shared this. https://t.co/pQubfIdGUi https://t.co/PlSi8MqW5a",1
kavanaugh_3445,3445,1,3,1.0,1,1,"RT @ElieNYC \Judge Kavanaugh, I have for the first time agreed to listen to a woman, and let her speak at a time of her choosing. The Ed Whelen thing didn't work. We have to listen to her before dismissing her. Hope you understand, it's not my normal approach.\"" Fixed it for you! https://t.co/0ZF2GsMGdh""",0
kavanaugh_3446,3446,1,5,1.0,1,1,"RT @IWF \Who do you believe in a he said-she said situation? For me, in this case, it’s easy. #IStandWithBrett Kavanaugh.\"" —Andrea Bottner, @IWF Senior Advisor. #BrettKavanaugh #ConfirmKavanaugh #IWlaw @FoxNews https://t.co/mS2jpCVLGp""",1
kavanaugh_3447,3447,1,4,1.0,1,1,RT @ARmastrangelo CNN host asks a group of women what they think about the Kavanaugh situation. It’s pretty clear she wasn’t expecting these responses. https://t.co/iLAYUyfwY7,1
kavanaugh_3448,3448,1,1,1.0,1,1,RT @RealSaavedra Judge Kavanaugh’s female colleagues &amp; friends: “We are proud to stand with Brett.” https://t.co/Wx5kCpvcwg,1
kavanaugh_3449,3449,1,1,,1,1,"RT @thehill Republican women defend Kavanaugh: \What boy hasn’t done this in high school?\"" https://t.co/yMLe5bdVSa https://t.co/sjRnnhdZ8c""",0
kavanaugh_3450,3450,1,4,1.0,1,1,"RT @MotherJones Before Donald Trump nominated Brett Kavanaugh to the Supreme Court, he had a lot of debt. But by the time Trump nominated him to the high court in July 2018, those debts had vanished. https://t.co/UNzNFedCEO https://t.co/LP7fsXagCm",0
kavanaugh_3451,3451,1,3,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3452,3452,1,3,1.0,0,0,"RT @CoreysDigs This is a great story! I really enjoyed that read Jellenne. People are woke, #Kavanaugh is a warrior, and the DEMs are toast. #WalkAway https://t.co/eUHAJurvqq",1
kavanaugh_3453,3453,1,5,1.0,1,1,"RT @sewwutnow Dozens of female colleagues, classmates &amp; friends of #Kavanaugh rallied in support of the #SupremeCourt nominee. Why hasn't anyone spoken up for #Ford ? Not 1 friend has come forward &amp; given a statement about her character. Seems kind of odd to me. https://t.co/uppVJQlr9K",1
kavanaugh_3454,3454,1,5,,1,0,"RT @jodikantor The fate of Kavanaugh’s nomination, and the Senate’s treatment of Dr. Blasey Ford, “have the makings of a pivot point in American politics — the crest of a wave building since Mr. Trump’s election.” https://t.co/L4E5zpfgoi",0
kavanaugh_3455,3455,1,3,1.0,1,1,RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court,1
kavanaugh_3457,3457,1,5,0.0,1,1,"RT @USMCLiberal After graduating high school, I immediately enlisted in the Marines. I was 17 years old. The idea that #Kavanaugh was “just a kid”, when he attempted rape, is preposterous. I made the best choice of my life at 17—and he made his worst. Judge him for it. https://t.co/MxQZJaIy4e",0
