source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
Canada,3622,That's what I think! @JustinTrudeau #cdnpoli #Flynn #resist #TrumpTheBully #blamecanada,think cdnpoli flynn resist trumpthebully blamecanada,0.182179880565193,0.0,0
Canada,3623,BC Liberals have done nothing for 15 years on this issue.,bc liberals year issue,0.128234109505826,0.0,0
Canada,3624,Fabulous news...Addiction is a fatal chronic disease if left untreated. @cityofkingston needs one badly @KingstonCHC @KFLAPH,fabulous news addiction fatal chronic disease left untreated need badly,0.142736150237771,-0.4939,0
Canada,3625,Look at that huge public cost all to benefit @KGBetterLiving. #SaveJohnFisherPS families' investments are larger. @Kathleen_Wynne plz help!,look huge public cost benefit savejohnfisherps family investment large plz help,0.175420662831532,0.8074,0
Canada,3626,"#Research #Scientist Develop New #Material which mimics #Sea #Worm,aligns with #environment,becomes rigid/flexible @CECHR_UoD @cathmckenna",research scientist develop new material mimic sea worm align environment rigid flexible,0.169243268981202,0.1027,0
Canada,3627,@MichaelChongMP can't beat @JustinTrudeau - he is @JustinTrudeau ...#CPCLdr,beat cpcldr,0.127497619989272,0.0,0
Canada,3628,I was at an all-candidates mtg last night. BC Lib candidate had same chance. He chose spin instead. Audience was not impressed.,candidate mtg night bc lib candidate chance choose spin instead audience impressed,0.182200866732514,0.6249,0
Canada,3629,"Equalization also pays Quebec to do whatever it wants. So glad Alberta pays for Quebec cheap childcare. We don't need that money here, do we",equalization pay quebec want glad alberta pay quebec cheap childcare need money,0.15349606555509,0.3612,0
Canada,3630,"\Thankyou to our Catholic school board's; shining examples of leadership, excellence & innovation.\"" The Honourable @MitzieHunter #OCSTAAGM""",thankyou catholic school board shin example leadership excellence innovation honourable ocstaagm,0.124997021234918,0.8689,0
Canada,3631,@JustinTrudeau Spend some of that cash and buy some balls. Try playing hardball with Trump.,spend cash buy ball try play hardball trump,0.135455813658912,0.34,0
Canada,3632,We've been in direct comm w/@AhmedDHussen'a office& hope to partner with gov't to support persecuted [?] ppl in Chechnya & around .,direct comm office hope partner support persecute ppl chechnya,0.139910167581735,0.3612,0
Canada,3633,Sorry @realDonaldTrump... We don't like you.,sorry like,0.17950232590387,0.296,0
Canada,3634,@JustinTrudeau #Canada has another celebration....,canada celebration,0.08025522104985,0.0,0
Canada,3635,.@JustinTrudeau says STEM ability&education key to Canada's success at #111hub launch:,say stem key canada success launch,0.144022875602395,0.5719,0
Canada,3636,You need to read these stories & see outcomes. Try these.,ne read story outcome try,0.135455813658912,0.0,0
Canada,3638,@ZanderBaird check the time stamp. You guys are annoying AF. Night,check time stamp guy annoy af night,0.194514626046279,-0.4404,1
Canada,3639,Standing ovation @RNAO agm for @DrEricHoskins announcing pharmacare for under 25,standing ovation agm announce pharmacare,0.13027812672851,0.0,0
Canada,3640,@JustinTrudeau is this true? ->Man delivering sandbags to flooded Montreal street arrested by police,true deliver sandbag flood montreal street arrest police,0.111889013555211,0.1027,0
Canada,3641,Our concerns....you haven't listened to any yet. QUIT,concern listen quit,0.168092772572905,0.0,0
Canada,3642,Those baby seals you're ok with killing are cute too.,baby seal ok kill cute,0.165160771149222,-0.128,0
Canada,3643,Do you know that your nose will grow now because of this tweet @laurakmiller ?,know nose grow tweet,0.179751682303409,0.0,0
Canada,3644,Fuck off. We're full.,fuck,0.228119241060559,-0.5423,1
Canada,3645,"Please, SIGN & SHARE:",sign share,0.107172834126127,0.296,0
Canada,3646,justins carbon tax is a pittance compared to your pst on crop/hail ins./fuel. Farmers are an ally take care,justin carbon tax pittance compare pst crop hail farmer ally care,0.139094300038864,0.5423,0
Canada,3647,Easier for your kids to steal booze while you shop you mean. That wouldn't happen as often in an NSLC store,easy kid steal booze shop mean happen nslc store,0.190766950671424,-0.0772,0
Canada,3648,#NoMoreFiberals #Unethical #Immoral #Corrupt Vote this woman & her minions OUT.,nomorefiberal unethical immoral corrupt vote woman minion,0.146695073273642,-0.743,0
Canada,3649,They possess a fullness worthy of owls but how does their relative movement rate on the Trotz scale? Asking for a friend #BecauseItsTheCup,posses fullness worthy owl relative movement rate trotz scale ask friend becauseitsthecup,0.14996340571641,0.7269,0
Canada,3650,Brilliant and accurately sums up #BCelxn17 @AJWVictoriaBC,brilliant accurately sum,0.131020516570603,0.5859,0
Canada,3651,so what Canadian mining companies and interests are invested in that mining operation over there now @JustinTrudeau and why is the Canadian,canadian mining company interest invest mining operation canadian,0.124312645931772,0.4588,0
Canada,3652,"No, she didn't go to Washington. She went to China to sell more off more of our province.",washington go china sell province,0.124795542818465,0.0,0
Canada,3653,"#BCdebate2017 fact check. @christyclarkbc says \kids first\"" but fought against better support for #bced students with special needs in court""",fact check say kid fight good support bced student special need court,0.177929292413028,0.6908,0
Canada,3654,Both @JustinTrudeau and I are wearing Star Wars character socks today. That is all.,wear star wars character sock today,0.193878466817717,-0.5574,0
Canada,3655,@RalphGoodale Reaction of #RCMP head to latest damning report indicates leadership shake up long overdue #cdnpoli,reaction rcmp head late damning report indicate leadership shake long overdue cdnpoli,0.179915004790543,-0.4767,0
Canada,3656,Here's some trend data:,trend datum,0.075164744678481,0.0,0
Canada,3657,Loving this time of year in the community! @Ward4Ward1 @NDPStephanie @MontyBRZ,love time year community,0.128234109505826,0.6369,0
Canada,3658,PM @JustinTrudeau talks about connecting with people through tech. #DigitalKitchener #MakeItKitchener #KWAwesome,pm talk connect people tech digitalkitchener makeitkitchener kwawesome,0.163647905788246,0.0,0
Canada,3659,Toronto should become a province. Difficult but not impossible. Enough cow towing to Queens Park.,toronto province difficult impossible cow towing queens park,0.174962747269277,-0.3612,0
Canada,3660,Hope you asked if we can become a province!,hope ask province,0.130976225507192,0.4404,0
Canada,3661,.#1 STOP speaking for us. #2 We are NOT shocked. Blood is on the hands of leaders like you who refuse to address problem. #Manchester,stop speak shock blood hand leader like refuse address problem manchester,0.17950232590387,-0.4588,0
Canada,3662,And how much will @JustinTrudeau @liberal_party drop when they breach the contract & keep antiques in the air? Bombardier bailout size cash?,drop breach contract antique air bombardier bailout size cash,0.125724161376411,-0.3612,0
Canada,3663,Looking forward to Friday's e-commerce roundtable discussion with @FP_Champagne @eBayCanada and @astairsk,look forward friday e commerce roundtable discussion,0.154963614940582,0.0,0
Canada,3664,"One of these things is not like the other, one of these things just doesn't belong...",thing like thing belong,0.192635554015024,0.3612,0
Canada,3665,This is an amazing story.... and a disgraceful example of foreign influence in the past election.,amazing story disgraceful example foreign influence past election,0.148984696047874,0.5859,0
Canada,3666,Twit is at a parade in Toronto wearing orange bandanas @CanadianPM assklown,twit parade toronto wear orange bandana assklown,0.135643849660584,0.0,0
Canada,3667,Whats wrong with white old guys? Btw thats bullshit hes got people in his cabinet of all different race and sexes,s wrong white old guy btw s bullshit s get people cabinet different race sex,0.203655521907078,-0.7845,1
Canada,3668,I'm proud and so grateful to be a Canadian. What kind of dickless monster does this? @realDonaldTrump @JustinTrudeau,proud grateful canadian kind dickless monster,0.215223989104831,0.8591,1
Canada,3669,@JustinTrudeau happy valentines day bro lol,happy valentine day bro lol,0.159818808902061,0.7579,0
Canada,3670,Please also ask @Bill_Morneau to fund a redress system. One constituent has asked to meet you @RajLiberal. Her 2 yr old is on #NoFlyListKids,ask fund redress system constituent ask meet yr old noflylistkid,0.153004918246898,0.0,0
Canada,3671,"43.04 - 37.9 = 5.14 5.14 > 4.5 #MathIsHard Since u got the math wrong, I assume you are also wrong about Nanos being a LPC hack #CdnPoli",mathishard u get math wrong assume wrong nanos lpc hack cdnpoli,0.177710485542312,-0.7351,0
Canada,3672,Like anybody trusts a word you say.,like anybody trust word,0.17950232590387,0.7003,0
Canada,3673,"Hey Steve, good point, maybe if we didnt live in @Kathleen_Wynne's Ont, wife wouldnt be working 2nd job tonight & Id have time & money to go",hey steve good point maybe not live ont wife not work job tonight would time money,0.175887804242815,0.4404,0
Canada,3674,Spare no expense McKenna's staff of 22 twits dream up Monty Hall type contests to sell Green Scam carrots to taxed out Canadian donkeys,spare expense mckenna staff twit dream monty hall type contest sell green scam carrot tax canadian donkey,0.193691541699203,-0.4019,1
Canada,3675,@christyclarkbc less than 5% in BC live on min wage? You are so disjointed from reality of the average BC'r. You won't get my vote again.,bc live min wage disjointed reality average will vote,0.127808419500341,-0.3182,0
Canada,3676,"- he's afraid, dragging his feet and medical dispensaries are being raided all across the country weekly. He's making a mess of it.",afraid drag foot medical dispensary raid country weekly make mess,0.186353542964899,-0.5267,0
Canada,3677,Hate to say it Justin but when it comes to Negotiations on Canada - US trade .. you are waaay out of your league..,hate justin come negotiation canada trade waaay league,0.173529191443738,-0.5719,0
Canada,3678,How much of taxpayers money did you offer them?How much has Microsoft donated to the Liberal cockroach party?,taxpayer money offer microsoft donate liberal cockroach party,0.142436277117397,0.4019,0
Canada,3679,Physicians leaders at @UofT or @UHN_News do get their contracts renewed. This time is Dr. Hu. We need to stop this @janephilpott @Ct Toronto,physician leader contract renew time hu ne stop toronto,0.145394862458207,-0.296,0
Canada,3680,Why is @BrianGallantNB rushing this? I support FI but not in a rushed and poorly thought out way. Slow down!!!,rush support fi rush poorly think way slow,0.182179880565193,0.4019,0
Canada,3681,"I just can't believe the crap happening in this country. It's true, those who don't learn from history are doomed to repeat it. #cdnpoli",believe crap happen country true learn history doom repeat cdnpoli,0.216094511572972,-0.3612,0
Canada,3682,If @RonaAmbrose could b next @CPC_HQ leader @JustinTrudeau would b a one term PM. Electing this PM validates stupidity in Cdn ppl. #newPMnow,b leader b term pm elect pm validate stupidity cdn ppl newpmnow,0.139910167581735,-0.1027,1
Canada,3683,"@JustinTrudeau You cannot always be right! To condone a Liar, and let him talk about Defence Policy of our beloved Country is ludicrous!",right condone liar let talk defence policy beloved country ludicrous,0.191522744882326,-0.2732,1
