source_id,source_split,source_row_in_split,source_policy_area_num,source_policy_area_raw,source_ntoken,text,gt_policy_area
eval_220,eval,220,10,No policy area,6,^やなざわ亜紀,No Policy Area
eval_221,eval,221,2,"Economy, Trade and Industry",30,長期的かつ総合的なエネルギー政策や農業政策により、安定して、継続的に国力が向上できる国をめざします,"Economy, Trade and Industry"
eval_222,eval,222,7,"Health, Labour, and Welfare",14,◎医療、介護従事者の処遇改善で安心した老後を,"Health, Labour, and Welfare"
eval_223,eval,223,10,No policy area,14,％昭和45年5月8日神奈川生まれ、鈴鹿市在住,No Policy Area
eval_224,eval,224,3,"Education, Culture, Sports, Science, and Technology",9,お年寄から若い世代も参加した学校,"Education, Culture, Sports, Science, and Technology"
eval_225,eval,225,11,Security,9,領土を守り抜くために必要な法整備,Security
eval_226,eval,226,5,Financial Affairs,67,雇用、中小企業対策、都市開発などの公共投資、将来有望な分野を中心とした予算配分、さらには企業や個人のパワーを活かす税制改正、金融、産業の再生への取り組みと、ひとつひとつが有機的に連動した施策を継続し、1日も早いデフレ克服と景気回復を目指す,Financial Affairs
eval_227,eval,227,3,"Education, Culture, Sports, Science, and Technology",5,伝統文化による情操教育,"Education, Culture, Sports, Science, and Technology"
eval_228,eval,228,10,No policy area,19,いとう忠彦は、結果を出す政治家として日本と知多半島の将来のために頑張ります,No Policy Area
eval_229,eval,229,10,No policy area,4,成長戦略の推進,No Policy Area
eval_230,eval,230,1,Committees on Cabinet,11,特に外国人犯罪には厳しく対処します,Committees on Cabinet
eval_231,eval,231,11,Security,5,％衆議院国際テロ,Security
eval_232,eval,232,5,Financial Affairs,67,この景気回復の流れを「中央から地方へ」、「大企業から中小企業へ」拡げると共に、「小さな政府」のもと、財政の健全化を図り、「官から民へ」の改革を推進し、民間活力を増進させ、雇用の拡大と創出に努めます,Financial Affairs
eval_234,eval,234,10,No policy area,5,^池田市長小南修身,No Policy Area
eval_235,eval,235,10,No policy area,8,昭和47年/東京大学法学部卒業,No Policy Area
eval_236,eval,236,9,"Land, Infrastructure, Transport, and Tourism",17,西南部地域の慢性的な交通渋滞の改善を図る外環状道路を建設,"Land, Infrastructure, Transport, and Tourism"
eval_237,eval,237,1,Committees on Cabinet,29,東京一極集中に歯止めをかけ、企業の地方進出を応援し、ふるさと納税拡充などで魅力ある地方を創生します,Committees on Cabinet
eval_238,eval,238,3,"Education, Culture, Sports, Science, and Technology",17,私は国会に身を置く数少ない科学技術者として、懸命に取り組みます,"Education, Culture, Sports, Science, and Technology"
eval_239,eval,239,1,Committees on Cabinet,24,私たちは、「地方創生関連法案」を衆議院解散当日までかけて成立させました,Committees on Cabinet
eval_240,eval,240,10,No policy area,22,これもひとえに皆様の永年にわたるご支援の賜であり、改めて心から感謝を申し上げます,No Policy Area
eval_241,eval,241,10,No policy area,15,献身宣言（１）国民の「安心」づくりを進めます,No Policy Area
eval_242,eval,242,10,No policy area,11,‡混乱と低迷の３年間に終止符を打つ,No Policy Area
eval_243,eval,243,10,No policy area,3,国民の生命,No Policy Area
eval_244,eval,244,10,No policy area,4,改革へ直球勝負,No Policy Area
eval_245,eval,245,10,No policy area,11,自分で考え抜く力を鍛え、豊かな心,No Policy Area
eval_246,eval,246,10,No policy area,7,％静岡県立沼津東高校卒業,No Policy Area
eval_247,eval,247,3,"Education, Culture, Sports, Science, and Technology",27,世界トップレベルの学力、規範意識、そして歴史や文化を尊重する態度を育むための教育再生を実現します,"Education, Culture, Sports, Science, and Technology"
eval_248,eval,248,7,"Health, Labour, and Welfare",10,（４）少子化対策-子育て支援の拡充,"Health, Labour, and Welfare"
eval_249,eval,249,10,No policy area,9,％平成3年8月税理士資格取得,No Policy Area
eval_250,eval,250,1,Committees on Cabinet,12,同時に少子化対策、子育て支援を強力に進めます,Committees on Cabinet
eval_251,eval,251,10,No policy area,11,＃2005岐阜県第３区ﾑﾄｳﾖｳｼﾞ武藤ようじ,No Policy Area
eval_252,eval,252,1,Committees on Cabinet,9,噴火等に備えた防災体制の確立,Committees on Cabinet
eval_253,eval,253,5,Financial Affairs,15,(1)デフレ経済脱却により、若者の失業を解消します,Financial Affairs
eval_254,eval,254,10,No policy area,26,心根(こころね)を大切に進歩を目指す保守の理念で自助、共助、公助の日本を創ろう,No Policy Area
eval_255,eval,255,10,No policy area,4,自民党の改革派,No Policy Area
eval_256,eval,256,7,"Health, Labour, and Welfare",15,あれから2年、雇用は改善し、賃金は上がり始めている,"Health, Labour, and Welfare"
eval_257,eval,257,10,No policy area,3,高島市へ,No Policy Area
eval_258,eval,258,10,No policy area,3,責任ある改革,No Policy Area
eval_259,eval,259,1,Committees on Cabinet,13,管理の強化と災害対策事業の計画的な推進を,Committees on Cabinet
eval_260,eval,260,0,"Agriculture, Forestry, and Fisheries",11,農業や農村の改革は待ったなしの状況です,"Agriculture, Forestry, and Fisheries"
eval_261,eval,261,10,No policy area,24,"％平成20年2月藤沢市長選に立候補、42,020票を獲得するも約2,800票差で惜敗",No Policy Area
eval_262,eval,262,1,Committees on Cabinet,10,心からのメッセージ１．高齢者の皆様へ,Committees on Cabinet
eval_263,eval,263,11,Security,5,安全保障‡目指せ,Security
eval_264,eval,264,1,Committees on Cabinet,10,復興の新システムを早期に整備します,Committees on Cabinet
eval_265,eval,265,1,Committees on Cabinet,28,決められる政治実現のため、両院協議会の仕組みの見直し、予算に関連する法案についての衆議院優越の慣行作り,Committees on Cabinet
eval_266,eval,266,5,Financial Affairs,7,衆議院財務金融委員会委員,Financial Affairs
eval_267,eval,267,5,Financial Affairs,3,【経済】,Financial Affairs
eval_268,eval,268,10,No policy area,22,過去によく機能した制度でも今日の状況に合わなくなってきたものがまだまだあります,No Policy Area
eval_269,eval,269,6,Foreign Affairs,31,私自身この二年間、外務大臣として世界を飛び回る中で感じることは、国際社会における日本の発言力、存在感であります,Foreign Affairs
eval_270,eval,270,7,"Health, Labour, and Welfare",4,福祉政策の充実,"Health, Labour, and Welfare"
eval_271,eval,271,10,No policy area,3,好きな食べ物,No Policy Area
eval_273,eval,273,10,No policy area,11,妻と二人力をあわせて、ただいま子育て奮闘中,No Policy Area
eval_274,eval,274,7,"Health, Labour, and Welfare",19,イクバア支援」を行うとともに、三世代同居世帯への支援策を講じます,"Health, Labour, and Welfare"
eval_275,eval,275,10,No policy area,6,止めません、構造改革,No Policy Area
eval_276,eval,276,1,Committees on Cabinet,14,地域のことは地域で決めることのできる仕組みをつくります,Committees on Cabinet
eval_277,eval,277,11,Security,3,自衛隊の整備,Security
eval_278,eval,278,8,Internal Affairs and Communications,6,郵政民営化による、財政,Internal Affairs and Communications
eval_279,eval,279,3,"Education, Culture, Sports, Science, and Technology",10,教育と福祉の街づくりを実現します,"Education, Culture, Sports, Science, and Technology"
eval_280,eval,280,1,Committees on Cabinet,12,知見を福島に積極的に導入する仕組みを創設,Committees on Cabinet
eval_281,eval,281,10,No policy area,10,＃2012高知県第２区ﾅｶﾀﾆｹﾞﾝ中谷元,No Policy Area
eval_282,eval,282,1,Committees on Cabinet,12,三世代が一緒に暮らせるふるさとをめざして,Committees on Cabinet
eval_283,eval,283,3,"Education, Culture, Sports, Science, and Technology",19,加害生徒を出席停止にし、暴行、傷害、恐喝などは警察に通報します,"Education, Culture, Sports, Science, and Technology"
eval_284,eval,284,11,Security,3,θ防衛大臣,Security
eval_285,eval,285,0,"Agriculture, Forestry, and Fisheries",21,「聖域なき関税撤廃」を前提にする限り、交渉参加には断固反対します,"Agriculture, Forestry, and Fisheries"
eval_286,eval,286,3,"Education, Culture, Sports, Science, and Technology",10,一人ひとりを大切にする特別支援教育の充実,"Education, Culture, Sports, Science, and Technology"
eval_287,eval,287,10,No policy area,10,（経済 安心 外交 安全 教育 地方）が危ない,No Policy Area
eval_288,eval,288,10,No policy area,6,県央地域の活性化,No Policy Area
eval_289,eval,289,7,"Health, Labour, and Welfare",44,>さらに、子育てや介護と両立しやすくするとともに、長時間労働を是正し、時間当たりの生産性を高めるため、フレックスタイム制の見直しなど、多様な働き方を選択可能に,"Health, Labour, and Welfare"
eval_290,eval,290,8,Internal Affairs and Communications,19,「通信の秘密が守れるか」との考えは民間軽視に他なりません,Internal Affairs and Communications
eval_291,eval,291,10,No policy area,5,だから改革は止めない,No Policy Area
eval_292,eval,292,3,"Education, Culture, Sports, Science, and Technology",5,日本の心を取り戻す,"Education, Culture, Sports, Science, and Technology"
eval_293,eval,293,10,No policy area,8,流した汗が報われる社会へ,No Policy Area
eval_294,eval,294,0,"Agriculture, Forestry, and Fisheries",10,私たち国民の生命も守るのは農業,"Agriculture, Forestry, and Fisheries"
eval_295,eval,295,2,"Economy, Trade and Industry",13,エネルギーを安定的に供給することは国家の責任です,"Economy, Trade and Industry"
eval_296,eval,296,10,No policy area,8,子どもたちの夢、日本の未来,No Policy Area
eval_297,eval,297,5,Financial Affairs,3,所得の向上,Financial Affairs
eval_298,eval,298,2,"Economy, Trade and Industry",6,ASEAN等新興国進出支援,"Economy, Trade and Industry"
eval_299,eval,299,1,Committees on Cabinet,10,復興に全力で取り組んできました,Committees on Cabinet
eval_300,eval,300,6,Foreign Affairs,4,世界との絆,Foreign Affairs
eval_301,eval,301,10,No policy area,6,衆議院議員竹下登秘書,No Policy Area
eval_302,eval,302,10,No policy area,24,全ては日本に豊かさと誇りを取り戻すため、そして、若い世代に光ある道筋を示すためです,No Policy Area
eval_303,eval,303,3,"Education, Culture, Sports, Science, and Technology",11,「国際性を育む教育」を基本にします,"Education, Culture, Sports, Science, and Technology"
eval_304,eval,304,5,Financial Affairs,17,夏のボーナスは24年ぶりに平均7%以上の高い伸びを実現,Financial Affairs
eval_305,eval,305,10,No policy area,6,「日本再興 今、出発,No Policy Area
eval_306,eval,306,7,"Health, Labour, and Welfare",5,超高齢社会を乗り越える,"Health, Labour, and Welfare"
eval_307,eval,307,7,"Health, Labour, and Welfare",13,高齢化社会でも安心して暮せる社会保障制度の構築,"Health, Labour, and Welfare"
eval_308,eval,308,9,"Land, Infrastructure, Transport, and Tourism",29,疲弊した福井の経済活性化のために、必要な公共事業は、財源にも配慮しながら、積極的に行います,"Land, Infrastructure, Transport, and Tourism"
eval_309,eval,309,4,Environment,14,大村湾の環境保全と都市環境整備による定住拠点づくりの推進,Environment
eval_310,eval,310,5,Financial Affairs,38,今度の総選挙は、国民と政治がお互いに努力することを約束し、次の消費税引き上げを確実に乗り越えられる強い経済を創り出すための選挙です,Financial Affairs
eval_311,eval,311,3,"Education, Culture, Sports, Science, and Technology",3,昭和大学理事,"Education, Culture, Sports, Science, and Technology"
