source_id,text,gt_Activities,gt_Budget,gt_Evaluation,gt_External Contracts,gt_Institutional Structure,gt_Other,gt_Regulatory
3553,Se solicita que por favor contesten las siguientes preguntas: 1. ¿Cuáles el monto reclamado en la queja con número de expedientePFC.NAU.B.3/001451-2008 en contra de Tu Casa Express S.A. de C.V.? 2.¿Cuáles fueron los servicios reclamados por supuesto incumplimiento porparte del proveedor? 3. ¿En qué estado procesal se encentra la quejacon número de expediente PFC.NAU.B.3/001451-2008? 4. ¿De qué fecha esla última actuación en el procedimiento de la queja con número deexpediente PFC.NAU.B.3/001451-2008? 5. ¿El procedimiento de la quejacon número de expediente PFC.NAU.B.3/001451-2008 ha concluido? 6. Encaso de que la respuesta a la pregunta anterior haya sido afirmativa ¿En qué sentido se resolvió la queja por cuanto hace al proveedor TuCasa Express S.A. DE C.V. así como por cuanto hace al solicitante delservicio? 7. ¿En éste procedimiento con número de expedientePFC.NAU.B.3/001451-2008 se llegó a algún acuerdo con el consumidor y/oquedaron reservados sus derechos? 8. En esta queja con número deexpediente PFC.NAU.B.3/001451-2008 ¿El proveedor fue sancionado? 9. Encaso de que la respuesta a la pregunta anterior haya sido afirmativa ¿qué sanción se le impuso?,1,0,0,0,0,0,0
3554,SE PROPORCIONE LA SIGUIENTE INFORMACIÓN: 1.- NÚMERO DE COMISIONES DE LA C. ROCIO JANET GONZALEZ HERNANDEZ DEL PERIODO QUE COMPRENDE DEL 2008 2009 2010 2011 2012 Y LO QUE VA DEL 2013. DESTINO DE LAS COMISIONES MOTIVO Y JUSTIFICACIÓN TANTO COMISIONES CON VIÁTICOS ORDINARIOS COMO VIÁTICOS DE CAMPO. 2.- MOTIVO DE TODAS LAS COMISIONES. 3.- PROPÓSITO DE TODAS LAS COMISIONES 4.- INFORME DEL DESARROLLO DE TODAS LAS COMISIONES. 5.- CONTRIBUCIÓN A LA DEPENDENCIA. 6.- DOCUMENTACIÓN COMPROBATORIA DE VIÁTICOS QUE INCLUYA BOLETOS DE AVIÓN AUTOBÚS MONTOS ASIGNADOS POR CADA COMISIÓN (ALIMENTOS HOSPEDAJE Y COMBUSTIBLE) POR PERIODO Y CONCEPTO. (FACTURAS DE CONSUMO Y BOLETOS DE PEAJE) 7.- CERTIFICADOS DE TRÁNSITO QUE AMPAREN LAS COMISIONES PAGADAS CON VIÁTICOS DE CAMPO DEL REFERIDO PERIODO. 8.- MONTO TOTAL ASIGNADO GASTADO Y COMPROBADO POR LA C. ROCIO GONZALEZ HERNANDEZ POR CADA AÑO POR CONCEPTO DE COMISIONES CON VIÁTICOS ORDINARIOS Y VIÁTICOS DE CAMPO 2008 2009 2010 2011 2012 Y 2013. 9.- COMPROBACIÓN DE DEVOLUCIÓN DE VIÁTICOS NO GASTADOS POR TODO EL PERIODO. 10.- LISTADO O REGISTRO DE ASISTENCIA DE LA C. ROCÍO JANET GONZÁLEZ HERNÁNDEZ DEL REFERIDO PERIODO POR DIA MES Y AÑO. 11.- CUALES SON SUS FUNCIONES 12.- SUS OBJETIVOS ALCANZADOS CONFORME AL POA DE SU AREA (PROGRAMA OOPERATIVO ANUAL) DE LOS AÑOS 2008. 2009 2010 2011 2012.,1,0,0,0,1,0,0
3555,Necesito que el comisionado Angel Trinidad Zaldívar ofrezca una crítica a su trabajo desempeñado desde que asumió como integrante del IFAI es decir mencione si lo considera malo regular bueno excelente y los motivos por los cuales hace esta consideración; también conocer su opinión en el sentido de que si su trabajo ha ayudado a fortalecer la transparencia en nuestro país y qué aportes en lo individual lo podrían acreditar; mencionar ejemplos de los casos que considera más relevantes que le ha tocado desahogar en las ponencias (no en el voto). También quiero que me especifique cuáles han sido los cursos diplomados o seminarios que ha tomado en materia de transparencia protección de datos personales rendición de cuentas incluir el nombre de la institución horas de instrucción que recibió y documento recibido al término de cada uno. Además necesito que me explique cómo considera o califica (tiene que responder a cualquiera de las dos premisas) el trabajo de los otros comisionados es bueno malo regular y por qué.,1,0,0,0,0,0,0
3556,En relación al expediente 02/1209/290513 relativo al PROYECTO DE NORMA OFICIAL MEXICANA PROY-NOM-004-SSA1-2013 SALUD AMBIENTAL. LIMITACIONES Y ESPECIFICACIONES SANITARIAS PARA EL USO Y COMERCIALIZACIÓN DE LOS COMPUESTOS DE PLOMO EN PRODUCTOS DE CONSUMO enviado por la Secretaría de Salud y aperturado el 29 de mayo de 2013 Ante la omisión en los documentos electrónicos que se encuentran en la página electrónica http://207.248.177.30/regulaciones/scd_expediente_3.asp?ID=02/1209/290513 de referencias relativas al análisis por parte de esa Comisión Federal de Mejora Regulatoria respecto a los limites de plomo a contener en los productos plomería que lleva agua potable excepto soldadura a que hace referencia el numeral 4.1.2 del Proyecto de Norma Tengo a bien solicitar los documentos generados por parte de esa Comisión Federal de Mejora Regulatoria relativos al análisis particular de la plomería que lleva agua potable excepto soldadura o en su defecto el esclarecimiento sobre si se debe entender que se refiere a la plomería que lleva agua potable excepto soldadura la cual podría estar recubierta por alguna pintura esmalte etc.,1,0,0,0,0,0,1
3557,SOLICITO AL IMSS DELEGACIÓN COAHUILA INFORMACIÓN DOCUMENTAL QUE CONSIGNE O EVIDENCIE QUE FUE LO QUE HICIERON CON LAS SONDAS NELATON (CLAVES 060 168 1752 11 01 060 168 6595 11 01 060 168 6611 11 01 060 168 6637 11 01 060 168 6652 11 01 060 168 6678 12 01 060 168 8302 11 01 y 060 168 8310 11 01) PROVÉIDAS POR GRUPO INDUSTRIAL POSEIDO S.A DE C.V. CON MOTIVO DE LA ADJUDICACIÓN QUE TUVO EN LA LICITACIÓN LA-019GYR047-N50-2013 CUYOS CERTIFICADOS ANALÍTICOS SEÑALABAN DUREZA DE 38+-5 LA CUAL NO CUMPLIA CON LA DUREZA SHORE DE 53+- QUE ESTABLECE LA FARMACOPEA DE LOS ESTADOS UNIDOS MEXICANOS. UN GOBIERNO EFICAZ TRANSPARENTE RESPONSABLE Y CONFIABLE QUE ACTÚE BAJO EL PREDOMINIO DE LA LEY ES LA BASE DE UN DESARROLLO SOSTENIBLE NO EL RESULTADO DE ÉSTE. - KOFI ANNAN SIGUE Y DENUNCIA ACTOS DE CORRUPCIÓN EN LA CUENTA DE TWITTER @mxsincorruptos DEMOSTREMOS QUE SOMOS MUCHOS LOS QUE QUEREMOS UN MÉXICO SIN CORRUPTOS. (INSERCIÓN APROBADA EN LA ASAMBLEA FEB-14),0,0,0,1,1,0,0
3558,Conocer el número de productos postales distribuidos en Chiapas en los primeros siete meses de 2010 y 2011. Detallar la información por municipio y lugar de procedencia. Especificar los ingresos por la actividad y qué meterial incluye la categoría productos postales . Conocer el número de productos postales enviados desde Chiapas entre los primeros siete meses de 2010 y 2011. Detallar la información por sitio y lugar de procedencia. Especificar los ingresos por la actividad. Conocer el número de estampillas filatélicas comercializadas en Chiapas en los primeros siete meses de 2010 y 2011. Detallar la cantidad de piezas vendidas y lugares donde fueron efectuadas las transacciones. Especificar los ingresos por la actividad. Conocer el material recibido por los buzones en Chiapas los primeros siete meses de 2010 y 2011. Especificar el tipo de material depositado. Detallar la información por municipio y tipo de buzón. Conocer las actuales rutas y circuitos de Chiapas. Informar cuál es la diferencia entre esos dos conceptos.,1,0,1,0,0,0,0
3559,¿Cuánto gana el titular del RAN?,0,0,0,0,1,0,0
3560,SOLICITO LA DESCRIPCIÓN DEL PERFIL DE PUESTOS PARA LA LICENCIATURA EN ADMINISTRACIÓN EDUCATIVA,1,0,0,0,0,0,0
3561,NECESITO SABER CUALES SON LOS REQUISITAS PARA ENTRAR A EL COLEGIO DEL AIRE,1,0,0,0,1,0,0
3562,favor de proporcionar la siniestralidad del ejercicio 2008 de los seguros de bienes patrimoniales,0,0,0,0,1,0,0
3563,que requisitos tienes que tener para entrar a esta dependencia ( comisión federal de electricidad),0,0,0,0,1,0,0
3564,deseo saber cual es el numero y los lugares donde se encuentran las policias comunitarias,1,0,0,0,1,0,0
3565,Puesto y área percepciones y periodo en el que laboró Angélica Moya Marín en la SEGOB,0,0,0,0,1,0,0
3566,Los resultados de la ENCUESTA DE CLIMA DE CULTURA INSTITUCIONAL 2014 querealizó la Secretaría de Marina.,0,0,1,0,0,0,0
3567,informacion sobre LA EMPRESA OPERADORA CINA SA DE CV registrada en el REGISTRO PUBLICO DE COMERCIO,1,0,0,0,0,0,1
3568,solicito se me proporcione una relación de los apoyos económicos otorgados por esa dependencia al Estado de Morelos indicando el nombre del programa y cantidad otorgada.,0,0,1,0,0,0,0
3569,¿Qué actividades para trabajadores organizó el medio o institución como forma de ampliar los servicios y de mejorar el clima laboral en los últimos dos años?,0,0,0,0,1,0,0
3570,Se solicita la estructura de pemex gas y petroquimica basica autorizada Estructura actual vigente de la Subdireccion de administracion y Finanzas de Pemex Gas y Petroquimica Basica,0,0,0,0,1,0,0
3571,Solicito la relación de consumos totales de libros de tapa dura y de tapa rustica para los años 2005 2006 2007 por la secretaria de educación pública,1,0,0,0,0,0,0
3572,Presupuesto que se le otorga a Tzintzuntzan por ser pueblo mágico. Especificamente ¿A que se destina ese presupuesto (a que proyectos o sectores)? y ¿Cuanto a cada uno?,0,1,0,0,0,0,0
3573,Monto de la inversión publicitaria de la Sagarpa en medios de comunicación impresos (periódicos revistas y suplementos) en los ejercicios 2004 2005 y en el periodo enero-septiembre 2006.,0,1,0,1,0,0,0
3574,cuánto se gasto en las computadoras que otorgaron en el 2010 cuántas se diron a cada uno de los planteles y cuáles son las caracteristicas de esos equipos.,0,1,0,0,1,0,0
3575,Favor de describir las estrategias y actividades que realiza la Centro Nacional de Equidad de Género y Salud Reproductiva para dar seguimiento a las recomendaciones del Comité CEDAW.,1,0,0,0,0,0,0
3576,cuanto dinero se ha destinado del 01 de enero del 2014 al 31 de enero del 2014 deacuerdo al presupuesto de egresos de la federacion 2014 en el estado de sinaloa y en cuales programas se efectuo dicho recurso de su dependencia gracias!,0,1,0,0,0,0,0
3577,¿A cuánto asciende el monto otorgado para el proyecto llamado DESARROLLO DEL CONCEPTO RECTOR GRÁFICO PARA CENTROS MÉXICO EMPRENDE con el folio FP2008-1116 realizado en el 2008 cuál es su número y nombre de contrato registrado y quienes resultaron beneficiados con el mismo?,1,1,1,0,0,0,0
3578,Gasto que destinan los estados a Educación Básica estos datos son reportados por los estados en los Cuestionarios de Financiamiento Educativo Estatal. La entidad responsable es la Subdirección de Normatividad e Integración del Gasto Educativo Nacional de la DIRECCIÓN GENERAL DE PLANEACIÓN Y PROGRAMACIÓN.,0,1,0,0,0,0,0
3579,cuenta actualemente el gobierno con un programa de reciclaje de residuos electronicos si es asi cuando dio inicio que resultados han obtenido con dicho programa que productos entran en dicho programa? Ecologia medio ambiente residuos electronicos,1,0,1,0,0,0,0
3580,Solicitud de información sobre el número de fallas eléctricas con tiempo de duración durante 2006 y 2007 de acuerdo a la distribución geográfica de la republica. Con la finalidad de elaborar un plan de prevención y respaldo de energía en las sucursales bancarias de Banamex en toda la nación Fallas de energía eléctrica en diferentes regiones y zonas de la republica.,1,0,0,0,0,0,0
3581,SOLICITO OBTENER LA PRUEBA POR ESCRITO DE UN DOCUMENTO A TRAVES DEL QUE SE PERMITA DENTRO DEL IFAI EL NEPOTISMO Y QUE EL DIGNO IFAI SEA CONVERTIDO EN UN MOTIN PARA CONTAR CON UNA FUENTE DE PLAZAS PARA LOS AMIGOS DE ANGEL TRINIDAD ZALDIVAR ASI MISMO LABORAN HERMANOS ACASO LA NORMATIVIDAD APLICABLE ESO NO LO SANCIONA? QUE NORMA SI LO PERMITE POR EJEMPLO QUE PUEDAN TRABAJAR ALEJANDRO DEL CONDE UGARTE HERMANO DE SYLVIA SALAZAR UGARTE EL UNO DEPENDE DE LA OTRA NO INMEDIATAMENTE PERO SI EN JERARQUIA ADEMAS MAURICIO FARAH GEBARA RECIEN NOMBRADO SECRETARIO EN EL IFAI ES HERMANO DE JAQUELINE FARAH GEBARA UNA JEFA DE DEPARTAMENTO QUE DEPENDE DE LA SECRETARIA EJECUTIVA LA MISMA QUE ANTES PRESIDIA TRINIDAD. ACASO TRINIDAD MANEJA A SU ANTOJO A JAQUELINE PESCHARD Y AL PROPIO PLENO DE LOS 5 COMISINADOS? Y ELLOS LO PERMITEN? PORQUE TRAER A GENTE EXTERNA AMIGOS DE TRINIDAD Y NO DEJAR SUBIR A LOS CUADROS INTERNOS ACASO EL PLENO DEL IFAI NO SE DA CUENTA? SI NO EXISTE UNA SANCION POR LEY POR LO MENOS QUE EXITA UNA SANCION MORAL DE LA SOCIEDAD ESA ES LA MAS IMPORTANTE Y VALIOSA.,0,0,0,0,1,0,0
3582,¿Cuanto han costado los tres sistemas de acceso del personal por huella digital instalados en la explanada de Calz de las bombas #411 y el cuarto sistema con lectora de la mano completa instalado en el piso 5 Subdirección de recursos humanos? la dirección gral de A. F. debbe tener la facturación de cada uno de los sistemas instalados.,0,1,0,1,1,0,0
3583,Me dirijo a ustedes porque necesito el apoyo de la SSA para obtener la Relación de Médicos 2012-2013 del Hospital General de México (necesito que la información sea clara y legible) desglosado por: a) Nombre del Médico b) Especialidad c) Puesto o cargo desempeñado,0,0,0,0,1,0,0
3584,Solicito copias de las facturas de gastos médicos erogados por la Presidencia de la República del 2001 a la fecha. Detallar el global de estos gastos desglosados por área año y mes. Y el monto por cada una de las áreas de la Presidencia.,0,1,0,0,0,0,0
3585,Saber sie l C. Guillermo Ortega Ramírez se encuentra registrado ante el ISSSTE como trabajador de la Universidada Nacional Autónoma de México de ser afirmativo con que categoría está registrado y cual es el salario base de cotización reportado actualmente por la Universidad mencionada.,0,0,0,0,1,0,0
3586,Solicito una lista georeferenciada de escuelas con información basica (escuelas públicas o privadas primarias secundarias o prepas tamaño/numero de estudiantes si la información es pública).,1,0,1,0,1,0,0
3587,Solicito el número de plazas de base confianza y honorarios y el monto erogado en cada categoría por cada una por mes desde 2004 a la fecha,0,1,0,0,1,0,0
3588,Solicito copia de las concesiones de playa que se hayan realizado en los años 2007 2008 y 2009 en los municipios de Benito Juarez y Solidaridad en Quintana Roo,0,0,0,0,0,0,1
3589,por medio de este conducto me dirijo para solicitar informacion al respecto de como obtener copias certificadas o simples del contrato: numero 67-B celebrado ante la secretaria de agricultura y fomento y el C. Fulgencio Cedillo el dia primero de diciembre de 1929 y publicado en el diario oficial el dia 10 de abril de 1931 numero 70-B celebrado ante la secretaria de agricultura y fomento y el C. Quintin Cedillo el dia primero de diciembre de 1929 y publicado en el diario oficial el dia 15 de abril de 1931 numero 145-B celebrado ante la secretaria de agricultura y fomento y el C. Antonio Delgado el dia 6 de octubre de 1930 y publicado en el diario oficial el dia 3 de diciembre de 1930 esto con el fin de tramites de sucecion y de registro de propiedad asi como el pago de derechos de ante mano gracias por la atencion,1,0,0,0,0,0,1
